,FAM1,REL,JEN,MAR,RLI,DE2,DE3,DE7,DE8,DE9
15656,1,0,2,1,0,1,1,0,2,3
15657,1,0,1,1,0,1,1,0,4,1
15658,1,0,1,2,0,0,1,0,4,4
15659,1,0,2,1,0,1,1,0,3,1
15660,1,0,1,2,0,0,1,0,4,3
15661,1,0,1,2,0,0,0,0,3,3
15662,1,0,1,1,0,1,1,0,4,1
15663,1,0,1,2,0,0,1,0,4,4
15664,1,0,2,2,0,0,1,0,2,3
15665,1,0,2,2,0,0,0,0,4,4
15666,1,0,2,1,0,1,1,0,4,3
15667,1,0,1,1,0,1,1,0,3,3
15668,1,0,2,2,2,0,1,0,3,1
15669,1,0,1,4,2,1,1,0,3,1
15670,1,0,2,3,0,0,1,0,4,1
15671,1,0,2,1,2,1,0,0,4,3
15672,0,0,1,2,2,1,1,0,4,1
15673,1,0,2,1,2,1,0,0,4,3
15674,1,0,2,2,2,0,0,0,4,4
15675,1,0,1,1,2,1,1,0,3,3
15676,1,0,1,2,2,0,0,0,4,4
15677,1,0,2,1,2,1,1,0,4,3
15678,1,0,1,1,2,1,1,0,2,1
15679,1,0,2,1,2,1,0,0,3,3
15680,1,0,1,1,2,1,1,0,3,1
15681,1,0,2,1,0,1,1,0,4,3
15682,1,0,1,1,0,1,1,0,4,3
15683,1,0,1,1,2,1,1,0,4,1
15684,1,0,1,2,2,0,0,0,5,4
15685,1,0,2,1,2,1,1,0,3,3
15686,1,0,2,1,2,1,0,0,3,3
15687,1,0,1,1,2,1,0,0,4,3
15688,1,0,2,2,2,0,0,0,4,4
15689,1,0,2,2,2,0,1,0,3,4
15690,1,0,2,4,0,1,0,0,4,3
15691,1,0,2,2,2,0,1,0,3,1
15692,1,0,2,2,2,0,0,0,4,4
15693,1,0,1,1,2,1,1,0,4,3
15694,1,0,2,1,2,1,1,0,4,3
15695,1,0,1,2,2,0,0,0,4,4
15696,1,0,1,1,2,1,1,0,2,1
15697,1,0,2,1,2,1,0,0,4,3
15698,1,0,1,1,0,1,1,0,3,3
15699,1,0,2,1,0,1,0,0,4,4
15700,1,0,2,2,0,0,0,0,3,3
15701,1,0,1,1,2,0,1,0,4,1
15702,1,0,1,2,2,0,1,0,4,1
15703,1,0,2,2,2,0,1,0,3,1
15704,0,0,2,4,0,1,0,0,4,3
15705,1,0,2,1,2,1,1,0,4,4
15706,1,0,1,1,0,0,1,0,3,1
15707,1,0,1,1,2,2,0,0,3,3
15708,1,0,2,1,2,1,0,0,4,3
15709,1,0,2,3,0,1,0,0,3,3
15710,0,0,2,2,0,1,1,0,3,1
15711,1,0,2,1,2,1,0,0,3,1
15712,1,0,1,1,2,1,1,0,3,1
15713,0,0,2,2,0,1,1,0,3,3
15714,1,0,2,1,2,0,1,0,2,4
15715,1,0,2,2,0,0,0,0,4,4
15716,0,0,2,2,2,1,0,0,3,3
15717,1,0,2,2,2,0,1,0,2,1
15718,1,0,1,1,2,1,1,0,3,3
15719,1,0,2,1,2,1,1,0,3,4
15720,1,0,1,2,2,0,1,0,4,1
15721,0,0,1,2,2,1,1,0,3,3
15722,1,0,1,1,2,1,1,0,4,3
15723,1,0,1,2,2,0,0,0,4,4
15724,1,0,2,1,2,0,1,0,4,3
15725,1,0,2,1,2,1,0,0,2,3
15726,1,0,1,2,2,0,1,0,3,1
15727,1,0,1,1,2,1,1,0,4,3
15728,0,0,1,2,2,1,1,0,2,1
15729,0,0,2,2,0,0,1,0,3,4
15730,0,0,1,4,0,1,0,0,2,4
15731,0,0,2,3,0,0,0,0,3,3
15732,1,0,2,1,0,0,0,0,3,1
15733,1,0,2,2,2,0,0,0,2,4
15734,1,0,2,2,0,0,1,0,2,3
15735,1,0,2,2,0,0,1,0,3,3
15736,1,0,1,2,0,0,1,0,2,1
15737,1,0,1,2,0,0,1,0,2,4
15738,1,0,1,1,0,2,0,0,3,3
15739,1,0,2,1,0,2,0,0,3,4
15740,1,1,1,4,0,2,0,0,5,4
15741,1,0,2,2,0,0,1,0,3,1
15742,1,0,2,3,2,1,0,0,3,3
15743,1,0,2,4,0,1,1,0,3,3
15744,1,0,2,3,0,1,0,0,3,3
15745,1,0,1,1,2,0,1,0,3,1
15746,1,0,2,1,2,0,0,0,3,3
15747,1,0,2,4,0,1,0,0,3,4
15748,1,1,1,4,2,2,0,0,3,4
15749,1,0,1,4,2,2,0,0,3,4
15750,1,0,1,1,1,1,0,0,3,3
15751,0,0,1,2,1,0,1,0,2,3
15752,0,0,2,2,2,0,1,0,3,4
15753,0,0,2,3,0,1,1,0,3,3
15754,1,0,1,3,2,1,1,0,2,1
15755,0,0,2,4,0,1,0,0,2,4
15756,1,0,1,1,2,0,1,0,2,3
15757,1,0,2,4,0,1,1,0,2,4
15758,1,0,1,3,2,1,1,0,2,1
15759,0,0,1,2,2,0,1,0,2,1
15760,1,0,1,4,0,1,0,0,3,4
15761,1,0,2,3,0,0,0,0,3,4
15762,1,0,1,4,1,2,0,0,2,4
15763,1,0,1,2,1,1,1,0,2,1
15764,1,0,1,1,2,2,0,0,3,3
15765,1,0,1,1,0,1,0,0,2,4
15766,1,0,1,1,0,1,1,0,2,1
15767,1,0,2,1,0,1,1,0,2,4
15768,1,0,1,1,0,1,1,0,2,1
15769,1,0,1,2,0,0,1,0,2,4
15770,1,0,2,3,2,1,1,0,3,3
15771,1,0,1,2,0,0,1,0,2,4
15772,0,0,2,4,1,1,1,0,2,3
15773,1,0,1,1,2,2,0,0,4,4
15774,1,0,2,1,0,2,0,0,3,3
15775,1,0,1,1,0,2,1,0,4,4
15776,1,0,2,1,0,2,0,0,3,4
15777,1,0,1,1,0,1,1,0,3,3
15778,1,0,1,1,2,0,1,0,3,1
15779,1,0,2,1,2,0,1,0,3,4
15780,1,0,1,1,2,1,1,0,3,1
15781,1,0,2,1,2,1,1,0,3,1
15782,1,0,1,1,2,1,1,0,2,1
15783,1,0,2,1,2,0,1,0,4,4
15784,1,0,2,3,2,1,1,0,3,1
15785,1,0,1,2,2,0,1,0,3,4
15786,0,0,2,3,1,1,1,0,2,3
15787,1,0,1,1,2,1,1,0,3,1
15788,1,0,2,2,2,0,0,0,2,4
15789,1,0,2,1,2,1,1,0,3,1
15790,1,0,2,3,1,2,0,0,3,4
15791,1,0,1,2,1,0,1,0,4,1
15792,0,0,1,4,2,2,0,0,3,3
15793,0,0,1,3,2,1,1,0,4,3
15794,1,0,2,1,0,0,1,0,3,1
15795,1,0,2,2,2,0,1,0,3,4
15796,1,0,1,1,2,1,1,0,3,3
15797,1,0,2,1,2,0,1,0,3,1
15798,1,0,2,1,2,1,1,0,3,4
15799,1,0,2,2,2,0,1,0,4,1
15800,1,0,1,1,2,1,1,0,3,1
15801,0,0,2,2,2,0,1,0,4,1
15802,1,0,1,1,2,2,0,0,3,4
15803,1,0,2,2,2,1,0,0,3,1
15804,1,0,2,1,2,0,1,0,3,4
15805,1,0,1,1,2,2,0,0,3,3
15806,1,0,2,1,2,2,0,0,3,4
15807,1,0,1,1,2,2,0,0,3,3
15808,1,0,2,1,2,2,0,0,3,4
15809,1,0,1,2,2,0,0,0,3,4
15810,1,0,2,2,2,0,1,0,2,1
15811,1,0,2,4,2,1,1,0,2,1
15812,1,0,1,1,0,1,0,0,3,3
15813,1,0,2,1,0,1,1,0,3,1
15814,1,0,1,1,0,1,1,0,3,3
15815,1,0,2,1,0,1,0,0,3,3
15816,1,0,1,1,0,1,1,0,3,3
15817,1,0,2,1,0,1,0,0,3,3
15818,1,0,2,1,0,0,1,0,2,4
15819,1,0,1,1,0,1,1,0,3,1
15820,1,0,2,1,2,1,1,0,3,4
15821,1,0,1,1,2,0,1,0,4,1
15822,1,0,2,1,2,0,1,0,3,1
15823,1,0,1,1,2,0,1,0,3,1
15824,1,0,2,1,2,0,1,0,3,1
15825,1,0,1,1,2,1,1,0,3,1
15826,1,0,2,2,2,0,1,0,2,4
15827,1,0,2,1,2,1,1,0,2,3
15828,1,0,2,1,2,1,1,0,2,1
15829,1,0,1,2,2,0,1,0,2,3
15830,1,0,1,1,1,1,1,0,3,1
15831,1,0,2,2,0,0,0,0,3,4
15832,1,0,1,2,0,0,1,0,2,4
15833,1,0,1,1,2,2,1,0,3,3
15834,1,0,2,1,2,2,0,0,3,4
15835,1,0,1,1,2,1,1,0,3,1
15836,1,0,2,1,2,1,1,0,3,1
15837,0,0,2,2,0,1,1,0,3,1
15838,1,0,1,1,2,0,1,0,3,1
15839,0,0,2,4,2,1,0,0,3,3
15840,1,0,1,1,0,1,1,0,2,3
15841,1,0,2,1,0,1,0,0,3,1
15842,0,0,1,2,2,1,0,0,4,3
15843,0,0,2,4,0,1,0,0,3,4
15844,1,0,1,1,0,2,1,0,3,4
15845,1,0,1,1,2,1,0,0,3,3
15846,1,0,2,1,2,1,0,0,3,3
15847,1,0,1,1,0,1,1,0,3,3
15848,1,0,2,1,0,1,1,0,2,1
15849,1,0,2,2,0,0,0,0,3,4
15850,0,0,2,2,0,0,1,0,3,1
15851,1,0,1,1,2,1,1,0,3,3
15852,1,0,2,1,2,1,1,0,2,3
15853,1,0,1,1,2,0,1,0,3,3
15854,1,0,2,1,2,1,1,0,3,1
15855,1,0,1,1,2,1,0,0,3,1
15856,1,0,1,1,0,2,0,0,3,3
15857,1,0,2,2,0,0,1,0,3,1
15858,1,0,2,3,2,1,0,0,3,3
15859,1,0,2,1,0,1,0,0,4,1
15860,1,0,1,2,0,0,1,0,3,3
15861,1,0,1,1,0,1,1,0,3,1
15862,1,0,2,4,2,2,0,0,3,3
15863,1,0,2,4,2,2,0,0,3,3
15864,1,0,2,2,2,0,0,0,3,4
15865,1,0,2,2,2,0,1,0,3,4
15866,1,0,1,1,2,2,1,0,4,3
15867,1,0,2,1,2,2,0,0,3,3
15868,1,0,2,4,0,2,0,0,3,3
15869,1,0,2,2,2,0,1,0,2,1
15870,1,0,2,2,0,0,1,0,2,1
15871,1,0,2,2,0,0,1,0,3,1
15872,1,0,2,1,0,1,0,0,2,4
15873,1,0,1,1,2,2,0,0,2,1
15874,0,0,2,4,1,0,1,0,1,1
15875,1,0,2,1,1,1,0,0,1,4
15876,1,0,1,1,0,0,0,0,3,3
15877,1,1,2,4,0,2,0,0,3,4
15878,1,0,2,1,0,0,1,0,4,4
15879,1,0,1,2,2,0,0,0,3,4
15880,1,0,1,2,2,0,0,0,3,4
15881,1,0,1,1,2,1,1,0,4,3
15882,1,0,2,1,0,1,1,0,2,3
15883,1,0,1,1,2,0,1,0,4,1
15884,1,0,2,2,2,0,0,0,4,4
15885,1,0,2,1,2,1,1,0,4,3
15886,1,0,1,1,2,1,0,0,4,3
15887,0,0,2,2,0,0,1,0,4,1
15888,1,0,1,2,0,0,1,0,3,3
15889,1,0,2,2,0,0,1,0,4,1
15890,0,0,1,4,0,0,0,0,4,1
15891,1,0,2,2,0,0,0,0,4,4
15892,1,0,1,1,0,1,1,0,4,3
15893,1,0,2,1,0,1,0,0,3,1
15894,0,0,1,2,2,0,1,0,3,1
15895,1,0,1,1,2,2,0,0,3,3
15896,1,0,2,1,2,1,0,0,4,3
15897,1,0,1,2,2,0,0,0,3,4
15898,1,0,1,1,2,1,1,0,4,1
15899,1,0,2,2,2,0,0,0,3,4
15900,0,0,1,2,2,0,1,0,3,1
15901,1,0,2,3,2,1,1,0,4,3
15902,1,0,2,1,2,1,1,0,2,4
15903,1,0,1,1,2,1,1,0,3,3
15904,1,0,2,2,2,0,0,0,3,4
15905,1,0,2,1,2,1,1,0,4,3
15906,1,0,1,1,2,1,0,0,4,3
15907,1,0,2,1,1,2,0,0,3,4
15908,1,0,2,4,0,2,0,0,4,3
15909,0,0,2,3,2,0,1,0,3,3
15910,1,0,1,1,2,0,1,0,3,1
15911,1,0,2,1,2,0,0,0,4,4
15912,1,0,2,2,2,0,0,0,4,4
15913,1,0,2,1,0,0,1,0,4,1
15914,1,0,2,1,2,0,1,0,3,4
15915,1,0,1,1,2,0,1,0,4,1
15916,1,0,1,1,0,0,1,0,4,1
15917,1,0,2,1,0,0,1,0,4,3
15918,1,0,1,1,2,1,1,0,4,1
15919,1,0,2,1,2,1,0,0,4,3
15920,1,0,2,1,0,1,0,0,2,4
15921,1,0,1,2,0,0,1,0,3,4
15922,0,0,1,2,2,0,1,0,4,1
15923,0,0,1,2,2,1,0,0,5,3
15924,1,0,2,1,2,1,1,0,3,4
15925,1,0,1,1,2,2,1,0,3,1
15926,1,0,1,2,2,0,1,0,3,3
15927,1,0,1,1,1,2,0,0,4,3
15928,1,0,2,1,0,2,0,0,4,3
15929,1,0,2,1,0,2,0,0,4,3
15930,1,0,1,1,1,1,0,0,4,1
15931,1,0,2,1,1,1,1,0,3,3
15932,1,0,1,1,2,1,1,0,3,3
15933,0,0,2,3,0,0,1,0,4,1
15934,1,0,2,1,2,1,0,0,4,3
15935,1,0,2,1,2,0,1,0,3,4
15936,1,0,2,1,0,1,0,0,4,3
15937,1,0,1,1,0,1,1,0,4,1
15938,1,0,2,1,2,2,0,0,3,4
15939,0,0,2,4,0,2,1,0,4,4
15940,1,0,1,1,1,2,0,0,3,3
15941,1,0,2,1,1,1,0,0,4,4
15942,0,0,2,4,1,2,1,0,3,3
15943,1,0,2,1,0,1,0,0,3,4
15944,1,0,1,2,2,0,0,0,4,4
15945,1,0,1,1,0,1,1,0,2,1
15946,1,0,1,1,1,2,0,0,4,3
15947,1,0,2,1,1,2,0,0,4,4
15948,1,0,2,1,0,1,0,0,4,1
15949,1,0,1,1,2,1,1,0,3,1
15950,1,0,2,1,1,2,0,0,4,3
15951,1,0,1,1,1,2,0,0,4,3
15952,0,0,2,3,2,1,0,0,4,3
15953,1,0,1,1,2,2,0,0,4,3
15954,1,0,2,1,2,2,0,0,3,4
15955,1,0,1,1,1,2,0,0,4,3
15956,1,0,2,3,1,1,0,0,4,3
15957,1,0,1,2,1,0,1,0,4,4
15958,1,0,2,1,0,1,0,0,4,3
15959,1,0,1,1,0,2,1,0,2,3
15960,1,0,2,1,0,1,0,0,3,3
15961,1,0,2,2,0,0,0,0,3,4
15962,1,0,1,1,1,2,0,0,3,3
15963,1,0,1,1,2,2,1,0,3,3
15964,1,0,2,1,2,2,0,0,3,4
15965,1,0,2,1,1,1,0,0,3,3
15966,1,0,2,2,0,0,0,0,4,4
15967,1,0,1,1,1,2,1,0,5,3
15968,0,0,2,3,2,2,1,0,3,1
15969,1,0,1,1,1,2,0,0,4,3
15970,1,0,2,1,1,2,0,0,3,3
15971,1,0,1,1,2,2,0,0,3,3
15972,1,0,2,1,2,2,0,0,3,4
15973,1,0,2,1,1,1,0,0,3,3
15974,1,0,1,1,0,1,1,0,4,1
15975,1,0,1,1,2,0,1,0,4,1
15976,1,0,2,1,2,0,0,0,3,4
15977,1,0,1,1,0,1,1,0,4,1
15978,1,0,2,1,0,0,1,0,3,1
15979,0,0,2,2,2,0,1,0,4,1
15980,1,0,2,1,1,1,0,0,2,4
15981,1,0,1,1,1,1,1,0,4,1
15982,1,0,2,2,0,0,1,0,3,4
15983,1,0,1,1,2,1,0,0,4,3
15984,1,0,2,1,0,1,0,0,3,4
15985,1,0,1,1,0,1,1,0,4,3
15986,1,0,2,1,2,1,0,0,4,3
15987,1,0,2,2,2,0,1,0,4,4
15988,1,0,1,1,1,2,1,0,2,1
15989,1,0,2,1,1,1,0,0,3,4
15990,1,0,2,1,0,2,1,0,3,4
15991,1,0,1,2,0,0,1,0,3,3
15992,1,0,1,1,0,1,1,0,4,1
15993,1,0,2,1,2,0,1,0,2,1
15994,1,0,1,1,2,0,1,0,2,1
15995,1,0,1,1,0,0,1,0,3,1
15996,1,0,1,1,2,1,0,0,2,3
15997,1,0,2,1,2,1,0,0,2,3
15998,1,0,2,2,2,0,0,0,2,4
15999,1,0,1,2,2,0,1,0,2,4
16000,1,0,2,1,0,2,0,0,4,4
16001,1,0,2,1,2,0,1,0,4,3
16002,1,0,1,1,2,0,0,0,2,3
16003,1,0,1,1,0,2,1,0,2,4
16004,1,0,2,1,0,1,0,0,3,4
16005,1,0,2,1,0,1,0,0,4,3
16006,1,1,2,4,0,2,0,0,1,4
16007,1,0,2,1,2,1,1,0,2,4
16008,1,0,2,2,2,0,1,0,1,4
16009,1,0,1,2,2,0,1,0,1,4
16010,1,0,2,1,0,2,0,0,2,4
16011,1,0,1,1,0,2,0,0,2,1
16012,1,0,2,2,2,0,1,0,2,4
16013,1,0,2,1,2,1,1,0,2,4
16014,1,0,1,1,2,2,1,0,2,1
16015,1,0,2,1,0,1,0,0,3,4
16016,1,0,1,1,2,1,1,0,2,1
16017,1,0,1,2,2,0,1,0,2,1
16018,1,0,2,2,2,0,1,0,2,1
16019,1,0,2,2,2,0,1,0,2,4
16020,1,0,1,1,0,1,1,0,2,1
16021,1,0,2,1,0,1,1,0,2,3
16022,1,0,2,2,0,0,1,0,2,1
16023,1,0,1,2,0,0,1,0,2,4
16024,1,0,1,2,2,0,1,0,5,4
16025,1,0,1,1,2,1,1,0,3,3
16026,1,0,2,1,2,1,0,0,3,4
16027,1,0,1,1,2,1,1,0,3,3
16028,1,0,2,1,2,1,1,0,3,3
16029,1,0,2,1,2,0,0,0,4,3
16030,1,0,1,1,2,1,1,0,3,1
16031,1,0,1,1,2,0,1,0,3,1
16032,1,0,2,1,2,0,1,0,3,1
16033,1,0,1,2,2,0,1,0,3,4
16034,1,0,2,1,0,0,1,0,2,1
16035,1,0,1,1,1,0,1,0,3,1
16036,1,0,2,1,1,0,1,0,3,1
16037,1,0,2,1,0,2,1,0,2,3
16038,1,0,1,1,0,2,0,0,4,3
16039,1,0,2,1,2,0,1,0,3,3
16040,1,0,1,1,0,0,1,0,3,1
16041,1,0,2,1,0,0,1,0,4,4
16042,0,0,1,3,0,2,0,0,2,4
16043,1,0,1,1,0,0,1,0,3,1
16044,0,0,2,4,2,2,0,0,4,3
16045,1,0,1,1,1,2,0,0,3,3
16046,1,0,2,1,1,1,0,0,3,3
16047,1,0,2,2,1,0,1,0,3,1
16048,1,0,1,1,2,1,0,0,4,3
16049,1,0,2,1,2,2,0,0,3,4
16050,1,0,2,2,0,0,1,0,2,4
16051,1,0,2,1,0,1,1,0,2,4
16052,1,0,1,1,0,1,1,0,2,1
16053,1,0,1,1,2,1,1,0,3,1
16054,1,0,1,1,0,1,1,0,2,1
16055,1,0,2,1,0,1,1,0,2,4
16056,1,0,1,1,2,1,1,0,2,1
16057,1,1,1,1,1,2,0,0,3,4
16058,1,0,2,1,0,0,1,0,3,4
16059,1,0,1,1,1,1,1,0,2,1
16060,1,0,1,1,2,1,1,0,3,1
16061,1,0,2,3,0,1,1,0,3,3
16062,1,0,2,1,2,1,0,0,3,4
16063,1,0,1,1,0,1,0,0,3,1
16064,1,0,2,2,2,0,1,0,2,3
16065,1,0,2,1,2,1,0,0,3,4
16066,1,0,1,2,1,0,0,0,4,1
16067,1,0,2,2,2,0,0,0,3,3
16068,1,0,2,2,2,0,1,0,3,4
16069,1,0,2,1,1,1,0,0,3,4
16070,1,0,1,1,1,1,1,0,2,1
16071,1,0,2,2,1,0,1,0,2,1
16072,0,0,2,4,0,1,0,0,4,3
16073,1,0,1,2,0,0,1,0,2,3
16074,1,0,2,1,0,1,1,0,2,4
16075,1,0,2,2,0,0,0,0,2,4
16076,0,0,1,4,2,1,0,0,3,3
16077,1,0,1,1,0,1,1,0,2,1
16078,1,0,2,1,0,1,0,0,2,4
16079,1,0,1,1,1,2,0,0,1,1
16080,1,0,2,1,1,2,0,0,2,4
16081,1,0,1,2,1,1,1,0,3,3
16082,1,0,1,2,1,0,1,0,2,1
16083,1,0,1,1,2,2,0,0,3,1
16084,0,0,2,3,1,2,0,0,4,3
16085,1,0,1,2,0,0,1,0,3,4
16086,1,0,2,1,0,1,1,0,3,4
16087,1,0,1,1,0,1,1,0,3,3
16088,0,0,2,3,1,0,1,0,2,1
16089,0,0,2,2,0,0,1,0,2,1
16090,1,0,1,2,2,0,1,0,3,4
16091,1,0,2,1,2,1,1,0,2,4
16092,1,0,1,1,1,1,0,0,2,3
16093,1,0,2,1,1,1,0,0,3,4
16094,1,0,2,1,2,1,1,0,3,4
16095,1,0,2,2,2,0,1,0,2,4
16096,0,0,2,3,2,0,1,0,3,3
16097,1,0,1,1,2,0,1,0,3,3
16098,0,0,1,2,1,1,1,0,3,3
16099,1,0,1,1,0,0,1,0,3,3
16100,1,0,2,1,0,0,1,0,3,4
16101,1,0,1,1,2,0,1,0,3,1
16102,1,0,2,1,2,0,1,0,3,4
16103,1,0,2,1,2,0,1,0,2,4
16104,1,0,1,1,2,0,1,0,3,1
16105,0,0,1,4,2,1,0,0,4,1
16106,1,0,1,1,2,1,1,0,2,1
16107,1,0,2,1,2,1,0,0,3,4
16108,1,0,2,2,2,0,0,0,4,4
16109,1,0,2,1,1,0,0,0,3,4
16110,1,0,2,1,2,1,0,0,3,3
16111,1,0,1,1,2,1,0,0,4,3
16112,1,0,1,1,0,1,0,0,3,3
16113,1,0,2,1,0,1,0,0,3,3
16114,0,0,2,4,2,1,1,0,3,4
16115,0,0,2,4,2,2,1,0,3,3
16116,1,0,1,1,0,1,0,0,4,3
16117,1,0,2,1,0,1,0,0,4,4
16118,1,0,1,2,0,0,1,0,4,4
16119,0,0,2,3,0,1,0,0,4,3
16120,1,0,1,1,0,1,0,0,3,4
16121,1,0,1,2,0,0,0,0,3,3
16122,1,0,2,1,0,1,1,0,3,4
16123,1,0,1,1,2,1,0,0,2,1
16124,1,0,2,1,2,1,0,0,2,4
16125,0,0,2,4,0,1,1,0,3,4
16126,1,0,1,1,0,1,1,0,3,1
16127,1,0,1,1,2,1,0,0,5,3
16128,1,0,2,1,2,1,0,0,3,4
16129,1,0,2,2,2,0,1,0,2,4
16130,1,0,1,2,2,0,0,0,4,4
16131,1,0,1,1,2,1,0,0,3,3
16132,1,0,2,1,2,1,0,0,3,3
16133,1,0,1,1,2,0,1,0,2,1
16134,1,0,2,1,2,0,1,0,3,4
16135,1,0,1,3,0,1,0,0,1,3
16136,1,0,2,4,2,2,1,0,2,3
16137,1,0,2,2,2,1,1,0,2,3
16138,1,0,1,1,2,2,0,0,5,4
16139,1,0,2,1,1,2,0,0,5,4
16140,1,0,1,1,2,1,1,0,3,3
16141,1,0,2,1,2,1,1,0,3,3
16142,1,0,2,1,2,1,0,0,4,4
16143,1,0,2,2,2,0,0,0,4,1
16144,1,0,1,2,2,0,1,0,4,1
16145,1,0,1,1,0,1,0,0,2,1
16146,1,0,2,1,0,1,0,0,2,4
16147,1,0,1,1,2,2,0,0,3,4
16148,1,0,2,1,0,2,0,0,3,4
16149,1,0,1,1,2,2,0,0,3,3
16150,1,0,2,1,2,1,0,0,4,3
16151,1,0,2,2,2,0,1,0,4,4
16152,1,0,2,3,2,1,0,0,4,3
16153,1,0,2,2,2,0,1,0,3,1
16154,1,0,2,1,2,2,0,0,2,4
16155,1,0,1,1,2,2,0,0,3,4
16156,1,0,2,3,2,1,0,0,4,3
16157,1,0,2,2,2,0,1,0,3,1
16158,1,0,1,2,2,0,1,0,3,4
16159,1,0,1,1,2,1,1,0,2,1
16160,1,0,2,1,2,1,0,0,2,4
16161,1,0,2,2,2,0,0,0,3,1
16162,1,0,1,2,2,0,1,0,3,1
16163,1,0,2,1,2,0,0,0,3,3
16164,1,0,1,1,2,1,1,0,2,1
16165,1,0,1,1,2,1,0,0,2,1
16166,1,0,2,4,2,1,0,0,2,3
16167,1,0,2,2,2,0,1,0,2,1
16168,1,0,2,1,2,1,0,0,3,3
16169,1,0,1,1,2,1,0,0,3,1
16170,1,1,2,4,2,2,0,0,5,4
16171,1,0,2,1,2,1,0,0,3,3
16172,1,0,1,1,2,1,0,0,3,3
16173,1,0,1,1,2,1,0,0,2,1
16174,1,0,2,2,0,0,1,0,2,1
16175,1,0,2,1,2,0,0,0,3,4
16176,1,0,1,1,2,0,1,0,3,1
16177,1,0,1,1,1,2,0,0,4,4
16178,1,0,2,1,1,2,0,0,3,4
16179,1,0,1,1,2,1,0,0,4,1
16180,1,0,1,1,2,1,0,0,3,4
16181,1,0,2,1,1,1,0,0,3,4
16182,1,0,2,2,1,0,1,0,4,4
16183,1,0,1,2,2,0,1,0,5,4
16184,1,0,1,1,2,1,0,0,5,3
16185,1,0,2,1,0,1,0,0,4,3
16186,1,0,2,1,2,1,0,0,3,3
16187,1,0,1,2,2,0,1,0,3,4
16188,1,0,2,1,2,1,0,0,3,3
16189,1,0,2,1,2,1,0,0,4,3
16190,1,0,2,1,2,1,1,0,3,4
16191,1,0,1,2,0,0,1,0,3,4
16192,1,0,1,1,0,1,0,0,2,3
16193,1,0,1,1,2,1,1,0,3,1
16194,1,0,2,1,0,1,0,0,3,1
16195,1,0,2,1,0,1,0,0,3,4
16196,1,0,1,1,2,1,1,0,3,1
16197,1,0,2,1,2,1,0,0,3,3
16198,1,0,2,2,2,0,1,0,3,4
16199,1,0,1,1,2,1,0,0,3,3
16200,1,0,1,2,2,0,1,0,3,4
16201,1,0,1,1,2,1,0,0,4,3
16202,1,0,1,2,2,0,1,0,3,1
16203,1,0,1,1,2,2,0,0,3,4
16204,1,0,2,1,0,1,0,0,3,3
16205,1,0,1,1,0,1,0,0,3,3
16206,1,0,1,1,2,1,0,0,2,1
16207,1,0,2,1,0,1,0,0,2,1
16208,1,0,1,2,2,0,1,0,2,4
16209,1,0,2,1,0,1,1,0,3,1
16210,1,0,1,1,2,1,0,0,2,1
16211,1,0,2,1,1,1,0,0,3,3
16212,1,0,2,2,2,0,1,0,2,4
16213,1,0,1,2,2,0,1,0,2,4
16214,1,0,2,2,2,0,0,0,2,4
16215,1,0,1,1,2,1,1,0,3,3
16216,1,0,1,2,2,0,1,0,3,4
16217,1,0,1,1,2,1,1,0,3,3
16218,1,1,2,4,2,2,0,0,3,4
16219,1,0,2,1,2,1,0,0,3,3
16220,1,0,2,1,0,0,1,0,2,3
16221,1,0,1,1,0,1,1,0,2,1
16222,1,0,2,1,0,1,1,0,2,3
16223,1,0,1,1,0,0,1,0,2,1
16224,1,0,2,1,1,1,0,0,3,3
16225,1,0,1,2,2,0,1,0,3,1
16226,1,0,2,1,2,0,0,0,4,4
16227,1,0,1,1,1,1,0,0,3,1
16228,1,0,1,2,2,0,1,0,3,1
16229,1,0,1,1,0,1,1,0,3,1
16230,1,0,2,1,0,1,0,0,2,4
16231,1,0,2,2,2,0,1,0,3,4
16232,1,0,1,2,2,0,1,0,2,4
16233,1,0,2,1,0,1,0,0,2,3
16234,1,0,1,2,0,0,1,0,1,1
16235,1,0,2,2,0,0,1,0,5,4
16236,1,0,1,2,2,0,1,0,3,1
16237,1,0,1,2,2,0,1,0,4,1
16238,1,0,1,1,2,2,0,0,2,4
16239,1,0,2,1,0,2,0,0,3,4
16240,1,0,1,1,2,2,0,0,3,4
16241,1,0,2,1,2,2,0,0,3,4
16242,1,0,1,1,0,0,1,0,3,1
16243,1,0,2,1,0,0,1,0,3,1
16244,1,0,1,1,0,2,0,0,3,3
16245,1,0,2,1,0,1,0,0,3,3
16246,1,0,1,1,2,1,1,0,3,1
16247,1,0,2,1,2,1,0,0,3,3
16248,1,0,2,2,2,0,1,0,3,4
16249,1,0,2,1,0,2,1,0,3,4
16250,1,0,2,1,2,1,0,0,3,4
16251,1,0,1,2,2,0,1,0,3,1
16252,1,0,2,2,2,0,1,0,3,1
16253,1,0,2,1,2,1,0,0,3,4
16254,1,0,1,1,2,1,1,0,2,1
16255,1,0,2,1,0,2,0,0,3,4
16256,1,0,2,1,2,1,0,0,3,3
16257,1,0,2,1,1,1,0,0,3,3
16258,1,0,1,2,1,0,1,0,3,4
16259,1,0,2,2,1,0,1,0,3,4
16260,1,0,2,1,0,1,0,0,4,3
16261,1,0,1,2,0,0,1,0,3,1
