,Q26,Q27,Q28,Q30A1,Q30A4,Q30A5,Q31A1,Q32A1,Q32A3,Q32A4,Q32A5,Q32A6,Q33A1,Q33A3,Q33A4,Q33A7,Q33A8
11419,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,1.0,1.5,1.5,1.5,1.5,1.5,4.5,0.0,4.5,0.0,4.5
11420,0.4850026896104595,3.5,3.0,4.5,3.0,1.5,1.0,3.0,1.5,1.5,1.5,1.5,4.5,0.0,4.5,0.0,4.5
11421,-0.7781937168921504,3.5,3.0,1.5,1.5,3.0,2.0,4.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,4.5
11422,1.7481990961130693,3.5,3.0,4.5,3.0,3.0,1.0,3.0,3.0,1.5,1.5,1.5,4.5,4.5,0.0,0.0,4.5
11423,1.7481990961130693,3.5,1.5,3.0,1.5,1.5,1.0,1.5,3.0,3.0,3.0,3.0,1.5,0.0,0.0,1.5,0.0
11424,-0.7781937168921504,5.5,4.5,4.5,1.5,1.5,2.0,4.5,3.0,1.5,1.5,3.0,1.5,0.0,4.5,0.0,4.5
11425,0.4850026896104595,3.5,1.5,4.5,1.5,3.0,3.0,1.5,1.5,1.5,3.0,1.5,0.0,0.0,0.0,0.0,1.5
11426,-0.7781937168921504,3.5,1.5,4.5,4.5,3.0,1.0,3.0,3.0,1.5,1.5,1.5,4.5,1.5,0.0,0.0,4.5
11427,0.4850026896104595,3.5,4.5,4.5,3.0,4.5,1.0,1.5,1.5,1.5,1.5,1.5,4.5,4.5,4.5,0.0,4.5
11428,-0.7781937168921504,3.5,4.5,4.5,3.0,3.0,1.0,1.5,3.0,3.0,1.5,1.5,4.5,0.0,4.5,1.5,0.0
11429,-0.7781937168921504,5.5,4.5,4.5,3.0,1.5,1.0,4.5,1.5,1.5,1.5,1.5,1.5,0.0,4.5,0.0,4.5
11430,-0.7781937168921504,5.5,4.5,4.5,3.0,3.0,1.0,1.5,1.5,1.5,1.5,3.0,1.5,0.0,4.5,0.0,4.5
11431,0.4850026896104595,3.5,4.5,4.5,1.5,3.0,1.0,3.0,1.5,1.5,1.5,1.5,4.5,0.0,4.5,0.0,4.5
11432,0.4850026896104595,3.5,4.5,1.5,1.5,4.5,1.0,1.5,1.5,1.5,3.0,4.5,1.5,4.5,4.5,4.5,0.0
11433,0.4850026896104595,5.5,4.5,4.5,1.5,1.5,1.0,4.5,1.5,1.5,1.5,3.0,0.0,0.0,4.5,0.0,4.5
11434,-0.7781937168921504,3.5,4.5,4.5,3.0,1.5,1.0,4.5,1.5,1.5,1.5,3.0,0.0,4.5,4.5,0.0,4.5
11435,-0.7781937168921504,3.5,3.0,4.5,1.5,1.5,1.0,4.5,4.5,1.5,3.0,3.0,4.5,4.5,0.0,0.0,0.0
11436,0.4850026896104595,3.5,1.5,4.5,1.5,4.5,2.0,1.5,4.5,1.5,3.0,4.5,1.5,4.5,1.5,1.5,0.0
11437,0.4850026896104595,3.5,4.5,4.5,3.0,4.5,2.0,1.5,4.5,1.5,4.5,4.5,0.0,4.5,4.5,0.0,4.5
11438,0.4850026896104595,3.5,3.0,4.5,1.5,4.5,2.0,1.5,4.5,1.5,4.5,3.0,1.5,1.5,4.5,4.5,4.5
11439,1.7481990961130693,3.5,1.5,4.5,1.5,4.5,2.0,1.5,4.5,1.5,4.5,4.5,4.5,1.5,4.5,4.5,0.0
11440,0.4850026896104595,3.5,1.5,4.5,1.5,4.5,1.0,3.0,4.5,1.5,4.5,4.5,1.5,4.5,4.5,4.5,0.0
11441,-0.7781937168921504,3.5,1.5,4.5,1.5,4.5,1.0,3.0,4.5,1.5,4.5,4.5,1.5,4.5,4.5,4.5,0.0
11442,0.4850026896104595,3.5,3.0,4.5,1.5,4.5,2.0,1.5,4.5,1.5,4.5,3.0,1.5,1.5,4.5,4.5,4.5
11443,0.4850026896104595,3.5,1.5,4.5,1.5,4.5,1.0,1.5,4.5,1.5,3.0,4.5,1.5,0.0,4.5,1.5,4.5
11444,0.4850026896104595,3.5,1.5,4.5,3.0,4.5,2.0,1.5,4.5,1.5,4.5,4.5,1.5,4.5,4.5,4.5,4.5
11445,0.4850026896104595,3.5,1.5,1.5,3.0,4.5,2.0,1.5,4.5,1.5,4.5,4.5,1.5,4.5,4.5,4.5,4.5
11446,-0.7781937168921504,5.5,1.5,3.0,3.0,4.5,1.0,1.5,4.5,1.5,3.0,4.5,1.5,1.5,4.5,4.5,0.0
11447,0.4850026896104595,3.5,1.5,3.0,1.5,4.5,1.0,1.5,4.5,1.5,4.5,3.0,1.5,4.5,1.5,4.5,0.0
11448,0.4850026896104595,3.5,1.5,3.0,1.5,4.5,1.0,3.0,4.5,1.5,3.0,4.5,1.5,1.5,0.0,0.0,4.5
11449,0.4850026896104595,3.5,3.0,4.5,3.0,4.5,2.0,1.5,4.5,1.5,4.5,4.5,1.5,1.5,0.0,4.5,0.0
11450,0.4850026896104595,3.5,3.0,3.0,3.0,4.5,2.0,3.0,4.5,1.5,3.0,4.5,1.5,4.5,4.5,4.5,4.5
11451,0.4850026896104595,3.5,1.5,4.5,1.5,3.0,1.0,3.0,3.0,3.0,1.5,1.5,1.5,4.5,1.5,1.5,1.5
11452,-0.7781937168921504,5.5,1.5,3.0,3.0,4.5,2.0,1.5,4.5,1.5,3.0,4.5,1.5,1.5,4.5,4.5,0.0
11453,0.4850026896104595,3.5,1.5,3.0,1.5,4.5,1.0,1.5,4.5,1.5,4.5,3.0,1.5,4.5,1.5,4.5,0.0
11454,-0.7781937168921504,3.5,1.5,4.5,1.5,3.0,1.0,1.5,1.5,1.5,1.5,1.5,4.5,4.5,4.5,0.0,4.5
11455,0.4850026896104595,3.5,1.5,4.5,1.5,1.5,2.0,1.5,3.0,1.5,1.5,3.0,4.5,0.0,4.5,0.0,4.5
11456,3.0113955026156796,3.5,3.0,4.5,1.5,3.0,1.0,1.5,1.5,1.5,3.0,1.5,1.5,0.0,0.0,1.5,1.5
11457,0.4850026896104595,3.5,4.5,3.0,1.5,3.0,1.0,1.5,1.5,3.0,3.0,3.0,0.0,1.5,0.0,0.0,0.0
11458,-0.7781937168921504,3.5,3.0,4.5,3.0,1.5,1.0,1.5,3.0,1.5,1.5,1.5,4.5,0.0,4.5,1.5,4.5
11459,-0.7781937168921504,3.5,4.5,4.5,3.0,4.5,2.0,4.5,3.0,1.5,1.5,1.5,4.5,4.5,4.5,1.5,4.5
11460,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,1.0,1.5,3.0,3.0,1.5,1.5,0.0,0.0,4.5,0.0,0.0
11461,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,1.0,3.0,1.5,1.5,1.5,1.5,0.0,4.5,4.5,0.0,4.5
11462,-0.7781937168921504,3.5,4.5,4.5,3.0,3.0,1.0,4.5,3.0,3.0,1.5,1.5,4.5,0.0,4.5,0.0,4.5
11463,0.4850026896104595,3.5,4.5,4.5,3.0,4.5,1.0,1.5,1.5,1.5,1.5,1.5,4.5,0.0,4.5,1.5,0.0
11464,-0.7781937168921504,3.5,1.5,4.5,3.0,4.5,1.0,1.5,1.5,1.5,1.5,1.5,0.0,4.5,4.5,4.5,4.5
11465,0.4850026896104595,3.5,4.5,4.5,1.5,3.0,1.0,1.5,1.5,1.5,1.5,1.5,4.5,0.0,4.5,4.5,4.5
11466,0.4850026896104595,3.5,4.5,4.5,3.0,3.0,1.0,1.5,3.0,3.0,1.5,3.0,4.5,0.0,4.5,1.5,4.5
11467,-0.7781937168921504,3.5,1.5,4.5,1.5,1.5,1.0,3.0,3.0,1.5,1.5,1.5,4.5,1.5,4.5,0.0,4.5
11468,0.4850026896104595,3.5,3.0,4.5,1.5,4.5,2.0,1.5,3.0,1.5,4.5,4.5,1.5,0.0,4.5,1.5,0.0
11469,0.4850026896104595,3.5,4.5,4.5,3.0,1.5,2.0,1.5,3.0,1.5,4.5,3.0,4.5,4.5,1.5,1.5,0.0
11470,0.4850026896104595,3.5,4.5,4.5,3.0,1.5,2.0,1.5,3.0,1.5,4.5,3.0,4.5,4.5,1.5,1.5,0.0
11471,0.4850026896104595,5.5,4.5,4.5,1.5,3.0,2.0,3.0,1.5,3.0,1.5,1.5,0.0,1.5,0.0,1.5,1.5
11472,-0.7781937168921504,5.5,1.5,4.5,1.5,3.0,1.0,3.0,1.5,3.0,1.5,1.5,1.5,4.5,1.5,1.5,1.5
11473,-0.7781937168921504,5.5,3.0,1.5,1.5,3.0,1.0,3.0,1.5,3.0,1.5,3.0,1.5,1.5,1.5,1.5,0.0
11474,-0.7781937168921504,3.5,4.5,4.5,1.5,3.0,1.0,3.0,1.5,1.5,1.5,3.0,1.5,1.5,1.5,1.5,0.0
11475,-0.7781937168921504,3.5,4.5,1.5,1.5,3.0,1.0,1.5,3.0,4.5,1.5,3.0,1.5,0.0,1.5,0.0,1.5
11476,-0.7781937168921504,3.5,3.0,1.5,1.5,4.5,1.0,3.0,3.0,3.0,1.5,3.0,1.5,1.5,1.5,1.5,0.0
11477,0.4850026896104595,3.5,1.5,4.5,1.5,4.5,1.0,1.5,3.0,1.5,4.5,4.5,1.5,4.5,1.5,1.5,0.0
11478,0.4850026896104595,3.5,3.0,4.5,1.5,4.5,1.0,1.5,4.5,1.5,3.0,4.5,1.5,1.5,4.5,1.5,4.5
11479,1.7481990961130693,3.5,3.0,3.0,1.5,3.0,1.0,3.0,3.0,1.5,1.5,1.5,1.5,0.0,1.5,1.5,1.5
11480,0.4850026896104595,3.5,3.0,1.5,1.5,4.5,2.0,1.5,4.5,1.5,4.5,4.5,1.5,1.5,4.5,1.5,0.0
11481,0.4850026896104595,3.5,3.0,4.5,3.0,4.5,1.0,1.5,4.5,1.5,4.5,4.5,1.5,4.5,0.0,1.5,0.0
11482,0.4850026896104595,3.5,1.5,4.5,1.5,4.5,2.0,1.5,4.5,1.5,4.5,4.5,1.5,1.5,4.5,1.5,0.0
11483,0.4850026896104595,3.5,1.5,4.5,1.5,4.5,2.0,1.5,4.5,1.5,3.0,4.5,0.0,1.5,4.5,1.5,4.5
11484,0.4850026896104595,3.5,3.0,4.5,1.5,4.5,2.0,4.5,4.5,1.5,3.0,4.5,0.0,4.5,1.5,0.0,1.5
11485,0.4850026896104595,5.5,1.5,4.5,1.5,3.0,2.0,1.5,4.5,1.5,4.5,4.5,4.5,0.0,1.5,4.5,1.5
11486,-0.7781937168921504,5.5,1.5,4.5,1.5,3.0,2.0,1.5,4.5,1.5,4.5,3.0,0.0,4.5,1.5,0.0,0.0
11487,0.4850026896104595,3.5,3.0,3.0,1.5,4.5,2.0,1.5,4.5,1.5,4.5,4.5,0.0,0.0,1.5,0.0,1.5
11488,-0.7781937168921504,5.5,1.5,1.5,3.0,4.5,2.0,1.5,4.5,1.5,4.5,4.5,1.5,4.5,1.5,4.5,0.0
11489,0.4850026896104595,5.5,1.5,1.5,1.5,4.5,2.0,1.5,4.5,1.5,4.5,3.0,1.5,1.5,4.5,1.5,4.5
11490,0.4850026896104595,3.5,1.5,4.5,3.0,4.5,2.0,1.5,4.5,1.5,4.5,4.5,1.5,1.5,0.0,1.5,0.0
11491,0.4850026896104595,3.5,3.0,4.5,1.5,4.5,1.0,1.5,4.5,4.5,4.5,3.0,1.5,4.5,1.5,1.5,0.0
11492,0.4850026896104595,3.5,3.0,1.5,1.5,4.5,2.0,1.5,4.5,1.5,3.0,4.5,1.5,4.5,1.5,4.5,1.5
11493,0.4850026896104595,3.5,3.0,4.5,3.0,4.5,1.0,1.5,1.5,1.5,1.5,1.5,4.5,4.5,4.5,4.5,0.0
11494,0.4850026896104595,3.5,4.5,4.5,1.5,3.0,1.0,4.5,1.5,1.5,1.5,1.5,4.5,4.5,4.5,4.5,0.0
11495,-0.7781937168921504,5.5,1.5,4.5,1.5,4.5,1.0,3.0,3.0,3.0,1.5,3.0,1.5,0.0,1.5,1.5,0.0
11496,0.4850026896104595,3.5,3.0,1.5,3.0,4.5,1.0,1.5,4.5,1.5,4.5,4.5,1.5,1.5,4.5,1.5,0.0
11497,0.4850026896104595,3.5,3.0,4.5,1.5,4.5,2.0,1.5,4.5,4.5,3.0,4.5,0.0,0.0,4.5,1.5,0.0
11498,-0.7781937168921504,5.5,1.5,4.5,1.5,3.0,1.0,1.5,3.0,1.5,3.0,3.0,1.5,1.5,1.5,1.5,1.5
11499,-0.7781937168921504,3.5,4.5,4.5,3.0,4.5,1.0,3.0,3.0,3.0,1.5,1.5,4.5,0.0,4.5,0.0,4.5
11500,0.4850026896104595,3.5,3.0,4.5,3.0,3.0,1.0,3.0,1.5,1.5,1.5,1.5,1.5,1.5,4.5,0.0,1.5
11501,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,1.0,1.5,1.5,1.5,1.5,1.5,4.5,4.5,0.0,4.5,1.5
11502,-0.7781937168921504,3.5,4.5,4.5,3.0,3.0,1.0,3.0,1.5,1.5,1.5,1.5,1.5,4.5,4.5,0.0,4.5
11503,-0.7781937168921504,3.5,4.5,4.5,3.0,1.5,1.0,1.5,1.5,1.5,1.5,1.5,4.5,1.5,4.5,4.5,1.5
11504,-0.7781937168921504,3.5,4.5,4.5,3.0,4.5,1.0,3.0,1.5,1.5,1.5,1.5,4.5,4.5,4.5,4.5,4.5
11505,-0.7781937168921504,3.5,1.5,4.5,3.0,3.0,1.0,3.0,1.5,1.5,1.5,1.5,4.5,0.0,4.5,4.5,0.0
11506,-0.7781937168921504,5.5,4.5,4.5,3.0,1.5,1.0,3.0,1.5,1.5,1.5,1.5,1.5,1.5,4.5,4.5,4.5
11507,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,1.0,3.0,1.5,1.5,1.5,1.5,4.5,4.5,4.5,0.0,4.5
11508,-0.7781937168921504,3.5,4.5,4.5,3.0,4.5,1.0,1.5,3.0,1.5,1.5,1.5,4.5,4.5,4.5,0.0,4.5
11509,0.4850026896104595,3.5,1.5,4.5,3.0,3.0,1.0,4.5,3.0,3.0,1.5,1.5,1.5,1.5,4.5,0.0,4.5
11510,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,1.0,3.0,3.0,1.5,1.5,1.5,1.5,4.5,4.5,0.0,4.5
11511,-0.7781937168921504,5.5,3.0,4.5,3.0,3.0,2.0,4.5,3.0,1.5,1.5,1.5,1.5,1.5,4.5,4.5,1.5
11512,-0.7781937168921504,3.5,1.5,4.5,3.0,4.5,1.0,3.0,1.5,1.5,1.5,1.5,4.5,4.5,4.5,4.5,4.5
11513,-0.7781937168921504,5.5,1.5,4.5,1.5,3.0,1.0,3.0,3.0,1.5,1.5,1.5,4.5,0.0,4.5,0.0,4.5
11514,0.4850026896104595,3.5,3.0,4.5,3.0,3.0,1.0,4.5,3.0,1.5,1.5,1.5,4.5,0.0,4.5,4.5,0.0
11515,0.4850026896104595,3.5,4.5,4.5,3.0,3.0,1.0,1.5,1.5,1.5,1.5,1.5,0.0,4.5,4.5,4.5,0.0
11516,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,1.0,4.5,3.0,1.5,1.5,1.5,4.5,4.5,4.5,0.0,4.5
11517,0.4850026896104595,3.5,3.0,4.5,3.0,4.5,1.0,4.5,1.5,1.5,1.5,1.5,4.5,4.5,4.5,4.5,0.0
11518,-0.7781937168921504,3.5,4.5,4.5,3.0,3.0,1.0,4.5,1.5,1.5,1.5,1.5,4.5,4.5,4.5,0.0,1.5
11519,-0.7781937168921504,3.5,4.5,4.5,3.0,3.0,1.0,3.0,1.5,1.5,1.5,1.5,4.5,4.5,4.5,0.0,4.5
11520,-0.7781937168921504,3.5,1.5,4.5,3.0,4.5,1.0,3.0,1.5,1.5,1.5,1.5,4.5,4.5,4.5,0.0,1.5
11521,0.4850026896104595,3.5,4.5,4.5,1.5,3.0,1.0,1.5,1.5,1.5,1.5,1.5,4.5,4.5,4.5,0.0,4.5
11522,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,1.0,4.5,1.5,1.5,1.5,1.5,0.0,4.5,4.5,4.5,0.0
11523,0.4850026896104595,3.5,4.5,4.5,3.0,4.5,1.0,3.0,1.5,1.5,1.5,1.5,4.5,4.5,4.5,4.5,0.0
11524,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,2.0,4.5,1.5,1.5,1.5,1.5,4.5,4.5,4.5,0.0,4.5
11525,-0.7781937168921504,5.5,1.5,4.5,1.5,3.0,2.0,1.5,1.5,1.5,1.5,3.0,1.5,0.0,1.5,0.0,1.5
11526,-0.7781937168921504,3.5,1.5,4.5,3.0,3.0,1.0,1.5,1.5,1.5,1.5,1.5,4.5,0.0,4.5,4.5,4.5
11527,-0.7781937168921504,3.5,1.5,4.5,3.0,4.5,1.0,4.5,1.5,1.5,1.5,1.5,4.5,0.0,4.5,1.5,1.5
11528,-0.7781937168921504,3.5,4.5,4.5,3.0,1.5,2.0,4.5,1.5,3.0,1.5,1.5,4.5,0.0,4.5,4.5,0.0
11529,-0.7781937168921504,3.5,3.0,4.5,1.5,1.5,2.0,3.0,3.0,1.5,1.5,1.5,4.5,4.5,4.5,4.5,4.5
11530,-0.7781937168921504,3.5,4.5,4.5,3.0,4.5,1.0,4.5,1.5,1.5,1.5,1.5,4.5,4.5,4.5,1.5,4.5
11531,-0.7781937168921504,3.5,1.5,4.5,3.0,4.5,1.0,4.5,1.5,1.5,1.5,1.5,4.5,4.5,4.5,0.0,1.5
11532,0.4850026896104595,3.5,3.0,4.5,3.0,3.0,1.0,4.5,1.5,1.5,1.5,1.5,4.5,4.5,4.5,4.5,4.5
11533,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,1.0,4.5,1.5,1.5,1.5,1.5,0.0,4.5,4.5,4.5,4.5
11534,-0.7781937168921504,3.5,3.0,4.5,1.5,3.0,2.0,4.5,4.5,1.5,1.5,1.5,4.5,4.5,4.5,4.5,4.5
11535,-0.7781937168921504,3.5,1.5,4.5,3.0,4.5,1.0,3.0,1.5,1.5,1.5,1.5,4.5,0.0,4.5,1.5,4.5
11536,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,1.0,3.0,1.5,1.5,1.5,1.5,4.5,4.5,4.5,0.0,0.0
11537,-0.7781937168921504,3.5,1.5,4.5,3.0,3.0,1.0,3.0,1.5,1.5,1.5,1.5,4.5,4.5,4.5,4.5,1.5
11538,-0.7781937168921504,3.5,3.0,4.5,1.5,3.0,1.0,1.5,1.5,1.5,1.5,1.5,4.5,1.5,4.5,4.5,4.5
11539,-0.7781937168921504,5.5,4.5,4.5,1.5,1.5,2.0,3.0,1.5,1.5,1.5,1.5,4.5,4.5,4.5,4.5,1.5
11540,-0.7781937168921504,3.5,4.5,4.5,1.5,3.0,2.0,3.0,1.5,1.5,1.5,1.5,0.0,4.5,4.5,4.5,1.5
11541,0.4850026896104595,3.5,3.0,3.0,1.5,4.5,2.0,1.5,4.5,1.5,4.5,4.5,0.0,0.0,1.5,0.0,1.5
11542,0.4850026896104595,3.5,3.0,1.5,1.5,4.5,1.0,1.5,4.5,1.5,4.5,4.5,1.5,4.5,4.5,4.5,1.5
11543,0.4850026896104595,5.5,1.5,1.5,4.5,4.5,1.0,1.5,4.5,4.5,4.5,4.5,1.5,4.5,4.5,1.5,1.5
11544,0.4850026896104595,3.5,1.5,4.5,1.5,4.5,1.0,1.5,4.5,1.5,4.5,4.5,1.5,4.5,4.5,1.5,0.0
11545,0.4850026896104595,3.5,1.5,4.5,1.5,4.5,2.0,1.5,4.5,4.5,1.5,3.0,1.5,4.5,1.5,1.5,4.5
11546,-0.7781937168921504,3.5,1.5,4.5,3.0,4.5,1.0,4.5,1.5,1.5,1.5,1.5,4.5,4.5,4.5,0.0,4.5
11547,-0.7781937168921504,3.5,4.5,4.5,1.5,3.0,1.0,1.5,4.5,3.0,1.5,4.5,4.5,4.5,4.5,0.0,0.0
11548,-0.7781937168921504,3.5,3.0,4.5,1.5,1.5,2.0,1.5,4.5,3.0,3.0,3.0,1.5,4.5,0.0,4.5,1.5
11549,0.4850026896104595,3.5,4.5,4.5,3.0,3.0,2.0,1.5,3.0,3.0,4.5,3.0,4.5,4.5,1.5,4.5,1.5
11550,0.4850026896104595,3.5,3.0,4.5,1.5,3.0,2.0,1.5,4.5,3.0,4.5,4.5,4.5,0.0,1.5,4.5,4.5
11551,0.4850026896104595,3.5,4.5,4.5,1.5,3.0,2.0,1.5,4.5,3.0,4.5,4.5,4.5,1.5,4.5,0.0,4.5
11552,0.4850026896104595,3.5,4.5,4.5,3.0,3.0,2.0,1.5,4.5,3.0,3.0,1.5,1.5,1.5,0.0,0.0,1.5
11553,0.4850026896104595,3.5,4.5,4.5,1.5,1.5,2.0,1.5,1.5,1.5,4.5,4.5,4.5,1.5,0.0,0.0,1.5
11554,0.4850026896104595,3.5,3.0,4.5,1.5,3.0,2.0,1.5,3.0,1.5,3.0,4.5,4.5,0.0,1.5,1.5,1.5
11555,-0.7781937168921504,3.5,1.5,4.5,1.5,3.0,1.0,1.5,4.5,3.0,4.5,4.5,4.5,0.0,0.0,1.5,1.5
11556,0.4850026896104595,3.5,3.0,4.5,4.5,3.0,2.0,3.0,4.5,3.0,1.5,4.5,0.0,0.0,1.5,0.0,1.5
11557,0.4850026896104595,3.5,3.0,4.5,1.5,3.0,2.0,1.5,4.5,3.0,4.5,3.0,0.0,4.5,4.5,4.5,4.5
11558,0.4850026896104595,3.5,4.5,4.5,3.0,1.5,1.0,1.5,3.0,4.5,3.0,1.5,4.5,1.5,1.5,0.0,0.0
11559,0.4850026896104595,3.5,4.5,4.5,3.0,4.5,2.0,1.5,4.5,3.0,4.5,3.0,4.5,4.5,4.5,4.5,0.0
11560,0.4850026896104595,3.5,4.5,4.5,1.5,3.0,2.0,1.5,1.5,1.5,4.5,4.5,4.5,4.5,0.0,4.5,0.0
11561,0.4850026896104595,3.5,4.5,4.5,1.5,3.0,2.0,1.5,4.5,4.5,1.5,1.5,4.5,0.0,4.5,4.5,1.5
11562,0.4850026896104595,3.5,3.0,4.5,1.5,3.0,1.0,1.5,3.0,1.5,4.5,4.5,4.5,4.5,0.0,4.5,4.5
11563,-0.7781937168921504,3.5,4.5,4.5,1.5,1.5,2.0,4.5,1.5,3.0,1.5,1.5,0.0,4.5,1.5,0.0,4.5
11564,-0.7781937168921504,3.5,3.0,4.5,1.5,3.0,2.0,1.5,4.5,3.0,1.5,1.5,4.5,1.5,0.0,1.5,4.5
11565,0.4850026896104595,3.5,4.5,4.5,1.5,1.5,1.0,1.5,4.5,1.5,4.5,4.5,4.5,1.5,4.5,4.5,4.5
11566,-0.7781937168921504,3.5,4.5,4.5,1.5,3.0,2.0,1.5,3.0,3.0,1.5,4.5,4.5,0.0,1.5,4.5,1.5
11567,-0.7781937168921504,5.5,1.5,4.5,1.5,1.5,2.0,1.5,3.0,1.5,1.5,3.0,4.5,1.5,0.0,0.0,4.5
11568,-0.7781937168921504,3.5,3.0,4.5,1.5,3.0,1.0,1.5,3.0,1.5,4.5,4.5,4.5,4.5,0.0,4.5,4.5
11569,-0.7781937168921504,3.5,3.0,4.5,3.0,1.5,1.0,1.5,1.5,1.5,3.0,3.0,4.5,1.5,0.0,4.5,0.0
11570,-0.7781937168921504,3.5,3.0,4.5,1.5,1.5,2.0,1.5,4.5,1.5,3.0,3.0,1.5,4.5,0.0,0.0,0.0
11571,0.4850026896104595,3.5,4.5,4.5,1.5,1.5,1.0,1.5,3.0,1.5,3.0,1.5,4.5,1.5,0.0,1.5,1.5
11572,0.4850026896104595,3.5,4.5,4.5,1.5,4.5,1.0,1.5,4.5,3.0,4.5,4.5,4.5,4.5,0.0,4.5,0.0
11573,-0.7781937168921504,3.5,1.5,4.5,1.5,3.0,2.0,1.5,3.0,3.0,1.5,4.5,0.0,4.5,0.0,4.5,1.5
11574,0.4850026896104595,3.5,3.0,4.5,1.5,3.0,2.0,4.5,3.0,4.5,3.0,4.5,0.0,4.5,0.0,4.5,0.0
11575,-0.7781937168921504,5.5,1.5,4.5,1.5,4.5,1.0,4.5,4.5,1.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
11576,0.4850026896104595,3.5,4.5,4.5,3.0,4.5,1.0,1.5,3.0,4.5,3.0,4.5,1.5,4.5,4.5,4.5,0.0
11577,0.4850026896104595,1.5,4.5,4.5,1.5,3.0,2.0,1.5,3.0,4.5,1.5,4.5,4.5,4.5,4.5,4.5,1.5
11578,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,2.0,1.5,4.5,3.0,4.5,4.5,4.5,1.5,0.0,4.5,4.5
11579,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,2.0,3.0,1.5,1.5,1.5,1.5,0.0,4.5,0.0,1.5,0.0
11580,0.4850026896104595,3.5,3.0,4.5,3.0,4.5,1.0,3.0,1.5,1.5,1.5,3.0,0.0,4.5,1.5,1.5,0.0
11581,-0.7781937168921504,5.5,1.5,4.5,1.5,3.0,1.0,1.5,4.5,1.5,4.5,4.5,4.5,1.5,0.0,4.5,1.5
11582,-0.7781937168921504,5.5,1.5,4.5,1.5,3.0,1.0,1.5,4.5,1.5,4.5,4.5,4.5,4.5,4.5,4.5,0.0
11583,3.0113955026156796,3.5,4.5,4.5,3.0,4.5,2.0,4.5,4.5,3.0,3.0,1.5,0.0,4.5,0.0,4.5,0.0
11584,-0.7781937168921504,5.5,1.5,4.5,3.0,1.5,1.0,1.5,3.0,1.5,1.5,4.5,4.5,4.5,4.5,4.5,4.5
11585,0.4850026896104595,3.5,3.0,4.5,3.0,1.5,1.0,4.5,3.0,3.0,4.5,4.5,4.5,4.5,4.5,0.0,4.5
11586,-0.7781937168921504,5.5,1.5,1.5,1.5,1.5,1.0,1.5,4.5,3.0,4.5,3.0,0.0,4.5,4.5,4.5,0.0
11587,-0.7781937168921504,5.5,1.5,4.5,4.5,4.5,1.0,1.5,4.5,3.0,3.0,3.0,1.5,4.5,4.5,4.5,0.0
11588,-0.7781937168921504,5.5,1.5,4.5,1.5,3.0,1.0,1.5,3.0,1.5,4.5,4.5,0.0,4.5,4.5,4.5,4.5
11589,0.4850026896104595,3.5,4.5,4.5,1.5,4.5,1.0,1.5,3.0,3.0,1.5,4.5,4.5,0.0,0.0,0.0,0.0
11590,0.4850026896104595,3.5,3.0,4.5,4.5,4.5,1.0,1.5,4.5,3.0,4.5,3.0,4.5,1.5,0.0,4.5,0.0
11591,-0.7781937168921504,3.5,4.5,4.5,1.5,3.0,1.0,1.5,4.5,1.5,4.5,4.5,4.5,4.5,0.0,0.0,4.5
11592,0.4850026896104595,3.5,4.5,4.5,1.5,3.0,1.0,1.5,4.5,3.0,4.5,4.5,4.5,0.0,0.0,0.0,1.5
11593,0.4850026896104595,3.5,3.0,4.5,1.5,4.5,1.0,1.5,3.0,1.5,1.5,4.5,4.5,1.5,1.5,1.5,0.0
11594,0.4850026896104595,3.5,3.0,4.5,3.0,4.5,1.0,3.0,1.5,1.5,1.5,1.5,0.0,4.5,0.0,4.5,0.0
11595,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,1.0,4.5,1.5,1.5,1.5,1.5,0.0,4.5,1.5,0.0,0.0
11596,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,2.0,4.5,1.5,1.5,1.5,3.0,0.0,4.5,0.0,1.5,1.5
11597,1.7481990961130693,3.5,4.5,4.5,3.0,4.5,1.0,3.0,1.5,1.5,1.5,1.5,0.0,4.5,1.5,1.5,0.0
11598,1.7481990961130693,3.5,3.0,4.5,3.0,1.5,2.0,4.5,3.0,3.0,1.5,1.5,1.5,4.5,4.5,1.5,4.5
11599,0.4850026896104595,3.5,3.0,4.5,1.5,1.5,2.0,4.5,3.0,1.5,4.5,3.0,1.5,4.5,4.5,1.5,1.5
