,Q43,Q44,Q44A,Q45A1,Q45A3,Q47,Q47B,Q47C,Q48,Q49
28564,0,1,2,3,2,0,0,0,1,1
28565,0,3,0,2,3,0,0,0,0,1
28566,1,3,0,1,3,0,0,0,0,2
28567,0,3,0,3,2,2,1,3,1,2
28568,0,3,0,1,3,2,1,1,1,1
28569,0,3,0,2,2,1,1,1,1,2
28570,0,3,0,1,1,2,1,2,1,2
28571,0,1,3,2,2,3,1,3,0,1
28572,0,3,0,2,2,0,0,0,1,1
28573,0,3,0,2,1,2,1,2,0,2
28574,0,3,0,2,3,0,0,0,0,1
28575,1,3,0,3,2,2,1,3,0,2
28576,1,3,0,2,0,0,0,0,0,2
28577,0,3,0,2,2,2,1,3,1,2
28578,1,3,0,2,3,0,0,0,1,2
28579,0,3,0,2,2,2,1,3,1,1
28580,2,3,0,2,2,2,1,1,1,1
28581,0,3,0,2,2,2,1,3,1,1
28582,0,3,0,3,3,1,1,2,0,1
28583,1,3,0,2,2,0,0,0,1,2
28584,0,1,2,2,2,3,1,1,0,1
28585,1,1,2,2,3,0,0,0,1,1
28586,1,3,0,1,2,0,0,0,1,1
28587,0,2,3,2,2,2,1,2,1,2
28588,0,1,3,3,2,2,1,3,0,1
28589,0,3,0,2,2,3,2,3,1,1
28590,1,3,0,1,3,2,1,1,1,1
28591,1,3,0,1,2,1,1,3,2,2
28592,1,3,0,2,2,2,1,2,0,2
28593,0,3,0,3,2,0,0,0,1,1
28594,0,3,0,2,2,2,1,2,1,2
28595,1,2,2,1,1,0,0,0,2,1
28596,1,2,2,2,1,2,1,3,2,2
28597,0,3,0,2,3,2,1,3,2,2
28598,0,3,0,2,3,0,0,0,1,2
28599,0,3,0,2,2,1,1,3,1,1
28600,0,3,0,2,2,0,0,0,2,1
28601,0,3,0,2,2,0,0,0,1,2
28602,1,3,0,1,2,3,2,2,2,0
28603,1,3,0,2,2,0,0,0,1,1
28604,0,3,0,2,1,2,1,2,0,0
28605,0,3,0,3,3,0,0,0,2,1
28606,0,3,0,2,3,2,1,3,0,2
28607,0,2,2,2,3,1,1,1,2,1
28608,0,2,2,2,3,0,0,0,2,2
28609,0,2,3,3,2,1,1,2,1,1
28610,0,3,0,2,3,2,1,2,2,2
28611,0,3,0,3,2,2,1,3,0,0
28612,0,2,3,3,2,2,1,1,2,1
28613,0,2,3,3,3,2,1,3,1,1
28614,0,3,0,2,2,0,0,0,2,1
28615,1,3,0,1,3,2,1,3,2,2
28616,1,3,0,1,3,3,2,3,1,2
28617,1,3,0,1,2,2,1,3,1,2
28618,1,3,0,2,3,0,0,0,1,2
28619,0,3,0,2,3,3,1,2,2,1
28620,1,3,0,1,3,1,1,3,1,2
28621,1,3,0,1,3,1,1,3,1,2
28622,1,3,0,1,2,0,0,0,1,2
28623,1,1,1,2,2,0,0,0,1,2
28624,1,3,0,2,2,0,0,0,1,2
28625,0,3,0,3,3,0,0,0,2,2
28626,0,3,0,3,3,2,1,3,1,2
28627,2,3,0,3,3,0,0,0,2,2
28628,2,2,3,3,3,1,1,3,2,2
28629,0,3,0,2,3,0,0,0,1,2
28630,2,3,0,3,3,2,1,3,2,2
28631,0,3,0,3,3,0,0,0,1,2
28632,0,3,0,3,3,0,0,0,1,2
28633,0,3,0,3,3,1,1,3,2,2
28634,0,3,0,2,2,0,0,0,1,2
28635,0,2,3,2,2,0,0,0,2,2
28636,2,3,0,3,3,0,0,0,1,2
28637,2,2,3,3,3,2,1,3,2,2
28638,0,3,0,2,3,0,0,0,1,2
28639,0,3,0,2,3,0,0,0,1,2
28640,2,2,3,3,3,1,1,3,2,2
28641,2,3,0,3,3,0,0,0,2,2
28642,2,3,0,3,3,0,0,0,1,1
28643,0,3,0,3,3,3,2,2,0,0
28644,0,3,0,3,1,2,2,1,1,1
28645,2,1,3,3,3,0,0,0,1,2
28646,2,3,0,3,3,0,0,0,2,2
28647,2,3,0,3,3,0,0,0,2,2
28648,2,3,0,3,2,2,1,3,1,1
28649,2,3,0,3,3,0,0,0,1,1
28650,2,3,0,3,3,0,0,0,2,1
28651,2,3,0,3,3,1,1,3,2,2
28652,0,3,0,3,3,0,0,0,0,0
28653,0,3,0,3,3,2,1,2,0,0
28654,1,3,0,3,2,2,1,2,0,0
28655,0,3,0,2,3,0,0,0,1,0
28656,1,1,3,2,1,1,2,3,2,0
28657,2,3,0,3,3,2,1,3,1,2
28658,1,3,0,3,3,2,1,3,1,2
28659,1,3,0,3,2,2,1,3,1,1
28660,2,3,0,3,3,0,0,0,1,1
28661,2,3,0,3,3,1,1,2,1,1
28662,2,3,0,3,3,0,0,0,1,1
28663,0,3,0,3,3,0,0,0,0,1
28664,2,3,0,3,3,0,0,0,1,1
28665,0,3,0,3,3,1,1,3,1,2
28666,2,3,0,3,3,2,1,3,1,1
28667,2,3,0,3,2,1,1,3,0,1
28668,0,3,0,3,3,0,0,0,1,2
28669,2,2,2,3,3,2,1,3,1,1
28670,2,3,0,3,3,0,0,0,1,1
28671,0,3,0,3,3,1,1,3,1,2
28672,2,3,0,3,3,2,1,3,1,1
28673,2,3,0,3,3,0,0,0,1,2
28674,0,3,0,3,3,3,1,2,1,0
28675,2,3,0,3,3,1,1,2,1,1
28676,0,3,0,2,1,2,1,3,0,2
28677,0,3,0,3,2,0,0,0,1,2
28678,0,3,0,3,2,2,1,3,0,2
28679,2,3,0,3,3,3,1,3,0,2
28680,0,2,1,3,1,0,0,0,0,2
28681,0,3,0,3,2,1,1,2,0,1
28682,2,2,1,3,2,0,0,0,0,2
28683,2,3,0,3,3,0,0,0,0,2
28684,2,1,1,3,1,0,0,0,0,1
28685,2,3,0,3,2,2,1,3,0,2
28686,2,3,0,3,2,0,0,0,0,2
28687,2,3,0,2,3,1,1,2,1,1
28688,2,3,0,3,2,2,1,3,0,1
28689,2,3,0,3,1,2,1,3,0,2
28690,2,3,0,3,2,2,1,3,0,2
28691,2,3,0,3,1,2,1,2,0,2
28692,0,3,0,3,3,0,0,0,0,2
28693,2,3,0,3,2,1,1,3,0,1
28694,2,3,0,3,2,0,0,0,0,1
28695,2,3,0,3,2,0,0,0,1,1
28696,2,3,0,3,3,2,1,3,1,2
28697,0,3,0,2,3,2,1,3,0,2
28698,2,3,0,3,2,3,1,3,0,2
28699,2,3,0,3,2,0,0,0,0,1
28700,2,2,1,3,2,2,1,3,0,2
28701,2,2,1,3,2,2,1,2,0,2
28702,0,3,0,3,3,3,2,3,0,2
28703,2,3,0,3,2,2,1,2,0,1
28704,2,3,0,3,2,2,1,3,0,2
28705,0,2,1,3,2,0,0,0,0,2
28706,2,3,0,3,1,2,1,3,0,2
28707,2,3,0,3,2,0,0,0,0,2
28708,2,3,0,3,2,2,1,3,0,2
28709,0,3,0,3,2,0,0,0,0,2
28710,0,3,0,3,2,2,1,3,0,2
28711,2,3,0,3,3,2,1,3,0,2
28712,2,3,0,3,2,3,1,2,0,1
28713,2,3,0,3,3,2,1,3,0,2
28714,0,3,0,3,2,2,1,2,0,1
28715,2,3,0,3,2,0,0,0,0,1
28716,2,3,0,3,2,3,1,1,0,2
28717,2,2,1,3,1,2,1,3,0,2
28718,2,3,0,3,3,2,1,2,0,1
28719,2,3,0,3,1,0,0,0,1,2
28720,2,2,1,3,2,2,1,3,0,2
28721,2,3,0,3,1,0,0,0,0,2
28722,0,3,0,3,1,0,0,0,1,2
28723,2,3,0,2,3,2,1,3,0,1
28724,2,3,0,3,3,2,1,3,1,2
28725,2,3,0,3,1,0,0,0,0,2
28726,2,3,0,3,2,0,0,0,0,1
28727,2,2,1,3,2,2,1,2,0,2
28728,0,3,0,3,3,2,1,2,0,1
28729,2,3,0,3,3,3,2,2,0,2
28730,0,3,0,3,2,0,0,0,1,2
28731,2,3,0,3,2,1,1,3,0,2
28732,2,3,0,3,3,2,1,3,1,2
28733,2,3,0,3,2,3,2,1,1,2
28734,2,2,1,3,2,0,0,0,0,2
28735,2,3,0,3,3,1,1,3,0,1
28736,2,2,1,3,2,3,2,3,0,2
28737,2,3,0,2,2,1,1,2,1,1
28738,0,3,0,3,2,0,0,0,0,1
28739,2,3,0,3,3,0,0,0,0,2
28740,2,3,0,3,3,0,0,0,0,2
28741,0,3,0,3,1,0,0,0,0,2
28742,0,3,0,2,1,1,1,1,2,0
28743,1,3,0,2,3,2,1,2,1,1
28744,2,3,0,3,1,2,1,3,2,1
28745,2,3,0,2,3,2,1,3,2,2
28746,2,3,0,3,1,0,0,0,0,2
28747,2,3,0,3,3,2,1,3,1,2
28748,0,3,0,2,1,1,1,3,1,2
28749,1,3,0,2,1,3,1,3,1,2
28750,1,3,0,3,1,2,1,2,0,2
28751,2,3,0,3,1,2,1,3,1,1
28752,1,3,0,3,1,2,1,3,0,1
28753,0,3,0,3,3,0,0,0,0,1
28754,0,1,3,3,3,0,0,0,2,1
28755,0,3,0,2,1,3,1,1,2,2
28756,1,2,2,3,1,0,0,0,1,2
28757,1,2,2,3,1,0,0,0,0,1
28758,0,3,0,2,3,2,1,2,2,2
28759,0,3,0,2,1,2,1,2,1,0
28760,2,3,0,3,3,2,1,3,1,1
28761,1,3,0,2,3,2,1,2,2,1
28762,0,3,0,3,2,1,1,3,2,2
28763,0,3,0,2,1,1,1,3,1,2
28764,1,3,0,2,1,0,0,0,2,2
28765,0,3,0,3,1,2,1,3,1,2
28766,0,3,0,3,1,2,1,3,1,2
28767,2,3,0,3,3,2,1,3,1,1
28768,1,3,0,2,3,2,1,2,1,1
28769,2,3,0,2,2,2,1,3,1,1
28770,0,3,0,2,1,0,0,0,0,1
28771,0,3,0,2,3,1,1,3,2,2
28772,0,3,0,2,3,2,1,3,2,2
28773,2,3,0,3,3,0,0,0,0,2
28774,0,3,0,2,1,0,0,0,0,1
28775,0,3,0,2,3,2,1,3,2,2
28776,0,3,0,3,3,2,1,3,1,2
28777,2,3,0,3,2,0,0,0,0,1
28778,0,3,0,3,2,1,1,3,2,2
28779,1,3,0,2,3,0,0,0,0,2
28780,0,3,0,2,1,2,1,3,2,2
28781,0,3,0,2,1,2,1,2,2,2
28782,0,3,0,2,1,0,0,0,0,2
28783,1,3,0,2,3,2,1,3,1,2
28784,2,3,0,3,3,0,0,0,0,2
28785,0,3,0,3,3,1,1,3,2,1
28786,1,3,0,2,3,2,1,3,1,1
28787,2,3,0,2,2,2,1,3,0,1
28788,0,3,0,2,1,1,1,3,1,2
28789,1,3,0,2,1,0,0,0,1,2
28790,0,3,0,3,1,2,1,3,1,2
28791,0,3,0,3,1,2,1,3,1,2
28792,2,3,0,3,3,2,1,3,1,2
28793,2,3,0,3,3,2,1,3,1,2
28794,0,3,0,2,1,1,1,3,2,0
28795,0,3,0,2,1,2,1,2,1,1
28796,0,3,0,2,2,2,1,3,1,1
28797,0,3,0,2,1,0,0,0,1,1
28798,0,3,0,2,2,1,1,2,1,2
28799,2,2,2,2,1,2,1,3,2,0
28800,1,3,0,3,2,2,1,3,2,1
28801,0,2,2,3,2,2,1,1,1,1
28802,1,3,0,2,1,2,1,1,0,1
28803,2,3,0,3,3,2,1,3,2,2
28804,0,3,0,3,1,0,0,0,2,1
28805,0,3,0,3,2,1,1,2,1,1
28806,1,3,0,2,1,1,1,2,1,1
28807,0,3,0,3,3,2,1,3,1,2
28808,0,3,0,2,2,2,1,3,1,1
28809,0,3,0,2,2,0,0,0,1,2
28810,2,2,2,2,2,2,1,3,1,1
28811,2,2,2,2,2,2,1,2,1,2
28812,0,3,0,3,2,0,0,0,1,2
28813,0,2,2,3,2,2,1,2,1,2
28814,1,3,0,3,2,0,0,0,1,1
28815,0,2,3,2,2,2,1,3,1,1
28816,0,3,0,3,2,2,1,2,1,2
28817,0,1,3,3,2,1,1,2,1,1
28818,0,3,0,3,2,2,1,2,1,1
28819,0,2,2,3,2,2,1,3,1,2
28820,0,3,0,3,2,2,1,3,1,1
28821,0,2,2,3,2,1,1,3,1,2
28822,0,2,2,3,2,1,1,3,1,2
28823,0,3,0,3,2,0,0,0,0,2
28824,2,1,2,3,2,3,1,2,0,0
28825,2,3,0,3,3,0,0,0,1,1
28826,0,2,2,3,2,2,1,2,1,1
28827,0,3,0,3,1,2,1,2,1,2
28828,0,3,0,3,1,2,1,1,0,1
28829,1,3,0,2,2,0,0,0,1,1
28830,0,3,0,2,1,2,1,1,1,2
28831,0,3,0,2,1,0,0,0,0,2
28832,0,3,0,2,1,2,1,2,0,2
28833,0,3,0,2,2,0,0,0,1,1
28834,0,3,0,2,2,0,0,0,1,1
28835,0,3,0,2,1,2,1,1,0,2
28836,0,3,0,2,2,1,1,1,1,2
28837,0,2,2,2,1,3,2,1,0,1
28838,0,3,0,2,2,1,1,1,1,2
28839,0,3,0,2,2,1,1,1,2,2
28840,0,3,0,2,2,1,1,2,2,2
28841,0,3,0,2,1,2,1,1,1,2
28842,2,3,0,2,2,0,0,0,1,1
28843,1,2,3,2,1,2,1,1,0,2
28844,0,2,2,2,1,0,0,0,1,2
28845,0,3,0,2,2,3,2,1,0,1
28846,0,3,0,2,2,1,1,1,1,2
28847,0,3,0,2,2,2,1,2,0,2
28848,1,3,0,2,1,0,0,0,1,1
28849,0,3,0,2,1,2,1,1,1,2
28850,0,3,0,2,2,0,0,0,1,1
28851,0,3,0,3,1,0,0,0,1,1
28852,0,3,0,2,1,1,1,1,2,2
28853,0,3,0,2,2,0,0,0,2,1
28854,0,3,0,2,1,0,0,0,1,1
28855,1,3,0,2,2,2,1,1,1,2
28856,0,3,0,1,1,2,1,1,1,2
28857,0,3,0,2,1,2,1,1,0,1
28858,0,3,0,2,1,2,1,2,0,2
28859,0,1,2,2,1,0,0,0,1,2
28860,0,2,2,2,2,2,1,1,0,2
28861,0,3,0,1,1,1,1,1,0,2
28862,0,3,0,2,1,0,0,0,1,2
28863,0,3,0,2,2,2,1,2,1,2
28864,0,2,3,2,2,0,0,0,1,2
28865,0,3,0,1,1,0,0,0,1,1
28866,0,3,0,1,1,1,1,1,1,2
28867,0,3,0,2,1,2,1,1,0,2
28868,0,3,0,1,1,0,0,0,1,1
28869,0,3,0,2,2,0,0,0,1,1
28870,0,3,0,2,2,2,1,1,1,2
28871,0,3,0,2,1,0,0,0,1,1
28872,0,3,0,1,1,3,2,1,0,1
28873,0,3,0,1,1,2,1,1,1,2
28874,0,2,3,3,3,2,1,2,2,1
28875,0,2,3,3,2,1,1,2,2,2
28876,2,3,0,3,3,0,0,0,1,2
28877,2,2,3,3,2,0,0,0,2,2
28878,2,2,3,3,2,2,1,2,2,2
28879,0,3,0,3,3,2,1,3,1,2
28880,2,3,0,3,2,0,0,0,1,2
28881,1,3,0,3,3,2,2,3,0,0
28882,2,2,2,3,2,3,2,3,0,2
28883,2,3,0,3,3,1,1,3,0,2
28884,2,3,0,3,3,2,1,3,1,2
28885,0,3,0,3,1,2,1,1,2,2
28886,2,1,3,3,3,1,2,3,2,0
28887,2,2,2,3,3,1,1,2,1,1
28888,1,3,0,3,2,2,1,2,0,2
28889,0,3,0,3,3,2,1,3,2,2
28890,1,3,0,3,3,0,0,0,2,1
28891,2,3,0,3,3,0,0,0,1,2
28892,0,3,0,3,3,0,0,0,0,0
28893,1,3,0,3,3,2,1,2,1,1
28894,0,2,3,3,3,2,1,3,2,2
28895,2,2,3,3,2,0,0,0,2,2
28896,2,2,2,3,3,0,0,0,1,2
28897,2,3,0,3,3,0,0,0,1,2
28898,2,3,0,3,3,2,1,2,1,2
28899,2,3,0,3,3,1,1,3,2,2
28900,2,2,3,3,3,0,0,0,2,2
28901,2,2,3,3,3,2,1,3,2,2
28902,2,3,0,3,3,0,0,0,1,2
28903,2,3,0,3,3,0,0,0,1,2
28904,2,2,3,3,2,1,1,2,2,2
28905,2,2,3,3,3,2,1,2,1,2
28906,2,2,1,3,2,0,0,0,2,2
28907,0,2,3,3,3,0,0,0,1,2
28908,0,2,3,3,3,1,1,2,2,2
28909,2,3,0,3,3,0,0,0,1,2
28910,0,2,3,3,2,2,1,3,2,2
28911,2,3,0,3,2,3,2,2,2,0
28912,2,3,0,3,2,2,1,3,2,2
28913,0,3,0,3,2,0,0,0,1,2
28914,1,3,0,2,2,0,0,0,0,0
28915,0,3,0,2,1,0,0,0,0,0
28916,0,3,0,2,1,0,0,0,1,1
28917,0,3,0,2,2,2,1,2,0,1
28918,0,3,0,2,1,1,1,2,0,1
28919,0,3,0,2,2,0,0,0,1,1
28920,0,3,0,2,1,2,1,3,0,1
28921,0,3,0,2,3,2,1,2,0,2
28922,0,3,0,1,1,2,1,2,1,1
28923,0,3,0,1,1,3,2,3,0,2
28924,0,3,0,2,1,2,1,2,1,1
28925,0,3,0,2,1,2,1,2,1,1
28926,0,3,0,1,1,0,0,0,1,1
28927,0,3,0,2,1,0,0,0,1,2
28928,1,3,0,2,1,0,0,0,1,1
28929,0,3,0,2,3,2,1,3,1,2
28930,0,3,0,2,2,2,1,2,0,2
28931,0,3,0,1,2,2,1,2,0,2
28932,0,3,0,2,1,2,1,2,0,1
28933,0,3,0,2,1,0,0,0,0,1
28934,2,3,0,2,2,0,0,0,1,1
28935,0,3,0,2,1,2,1,2,0,2
28936,0,2,2,2,2,2,1,3,0,2
28937,0,2,2,2,1,0,0,0,1,2
28938,0,3,0,2,1,2,1,2,0,2
28939,0,3,0,2,3,2,1,2,0,1
28940,2,3,0,3,2,0,0,0,0,1
28941,0,3,0,1,1,2,1,3,1,0
28942,2,3,0,2,2,2,1,3,1,0
28943,0,3,0,2,2,0,0,0,2,1
28944,0,3,0,3,3,1,1,2,0,1
28945,0,2,3,2,3,1,1,2,2,2
28946,2,3,0,3,3,0,0,0,2,2
28947,1,3,0,2,2,0,0,0,0,1
28948,2,3,0,2,1,1,1,2,2,2
28949,0,3,0,2,2,2,1,2,2,2
28950,0,3,0,2,3,0,0,0,1,2
28951,0,3,0,2,1,1,1,3,1,2
28952,1,3,0,3,2,2,1,3,1,2
28953,0,3,0,3,2,0,0,0,1,2
28954,2,3,0,3,2,1,1,3,2,2
28955,0,3,0,3,2,2,1,2,1,2
28956,0,3,0,3,3,0,0,0,1,2
28957,0,3,0,3,2,1,1,2,1,2
28958,0,3,0,3,2,2,1,2,0,2
28959,2,2,3,3,3,0,0,0,1,2
28960,0,3,0,3,3,2,1,2,1,2
28961,2,3,0,3,2,0,0,0,2,2
28962,0,3,0,3,2,2,1,2,2,1
28963,0,3,0,3,3,0,0,0,1,1
28964,2,3,0,3,3,0,0,0,1,2
28965,0,3,0,3,3,0,0,0,1,1
28966,0,3,0,3,2,1,1,2,2,2
28967,2,2,2,3,2,2,1,3,1,2
28968,0,3,0,3,2,1,1,2,1,2
28969,0,2,3,3,2,1,1,2,1,2
28970,0,3,0,3,2,2,1,1,1,1
28971,2,3,0,3,3,0,0,0,1,1
28972,0,3,0,3,2,3,2,1,2,1
28973,0,3,0,2,3,2,1,3,1,2
28974,0,3,0,2,3,1,1,1,1,1
28975,0,3,0,2,3,1,1,3,2,2
28976,2,1,3,3,3,2,1,1,1,1
28977,0,3,0,2,3,2,1,1,1,2
28978,2,3,0,3,3,2,1,2,1,1
28979,0,2,3,3,2,2,1,2,1,2
28980,0,3,0,3,2,2,1,3,1,1
28981,0,2,3,2,2,0,0,0,1,2
28982,0,3,0,3,2,1,1,2,2,1
28983,0,3,0,3,3,2,1,3,1,1
28984,0,2,3,3,2,0,0,0,1,1
28985,0,2,2,3,1,0,0,0,1,1
28986,0,3,0,2,2,2,1,2,1,2
28987,2,3,0,3,3,0,0,0,1,2
28988,0,2,3,3,2,2,1,2,0,2
28989,2,3,0,3,3,0,0,0,1,2
28990,0,3,0,3,3,1,1,1,1,2
28991,0,3,0,3,3,0,0,0,1,2
28992,0,3,0,3,2,2,1,3,1,2
28993,0,3,0,3,2,2,1,2,1,1
28994,0,3,0,3,3,0,0,0,1,1
28995,1,3,0,3,2,1,1,1,2,2
28996,0,3,0,3,3,1,1,3,1,2
28997,2,3,0,3,2,2,1,2,1,2
28998,0,3,0,3,3,3,2,2,2,0
28999,0,3,0,3,2,2,1,3,1,2
29000,0,2,3,3,3,2,1,2,1,2
29001,0,3,0,3,2,0,0,0,1,2
29002,0,3,0,3,2,2,1,3,1,2
29003,0,3,0,3,2,3,2,2,0,0
29004,2,3,0,3,2,2,1,3,1,1
29005,0,3,0,3,3,2,1,2,0,1
29006,0,3,0,3,2,3,2,2,1,0
29007,0,3,0,3,2,1,1,3,0,1
29008,2,3,0,3,2,2,1,2,1,0
29009,0,3,0,3,2,3,1,2,0,0
29010,2,3,0,3,3,0,0,0,0,0
29011,0,2,2,3,3,2,1,3,0,0
29012,0,3,0,3,3,3,2,3,1,0
29013,2,3,0,3,3,0,0,0,0,0
29014,2,3,0,3,3,2,1,3,0,0
29015,2,3,0,3,3,3,2,3,0,0
29016,2,3,0,3,2,0,0,0,0,0
29017,2,2,3,3,2,2,1,2,0,1
29018,2,3,0,3,2,0,0,0,0,0
29019,0,3,0,2,2,1,1,3,0,1
29020,2,3,0,3,3,2,1,3,0,0
29021,2,3,0,3,2,0,0,0,1,1
29022,2,3,0,3,3,2,1,2,0,0
29023,2,3,0,3,3,3,2,2,0,0
29024,0,3,0,3,2,3,2,2,2,0
29025,2,3,0,3,3,1,1,3,1,0
29026,2,3,0,3,3,0,0,0,0,0
29027,2,3,0,3,3,2,1,3,1,0
29028,2,3,0,3,3,2,1,3,2,1
29029,2,3,0,3,3,3,1,1,0,0
29030,2,3,0,3,2,2,1,2,1,0
29031,0,3,0,3,2,2,1,3,0,0
29032,2,3,0,3,3,2,1,3,0,0
29033,0,3,0,3,2,0,0,0,1,0
29034,2,3,0,3,3,2,1,2,2,0
29035,0,3,0,3,2,2,1,2,1,0
29036,0,3,0,3,3,3,2,1,1,0
29037,2,3,0,3,2,2,1,2,1,0
29038,2,3,0,3,3,2,1,3,1,1
29039,0,2,2,3,3,2,1,3,0,0
29040,0,3,0,3,3,3,2,2,0,0
29041,0,3,0,3,2,2,1,3,0,0
29042,2,3,0,3,3,1,1,3,1,1
29043,0,3,0,3,3,0,0,0,1,0
29044,2,3,0,3,3,2,1,2,1,1
29045,2,3,0,3,2,1,1,3,1,1
29046,0,3,0,3,2,2,1,2,2,0
29047,0,3,0,3,3,0,0,0,1,0
29048,2,3,0,3,2,2,1,1,1,1
29049,2,3,0,3,2,2,1,2,1,0
29050,2,3,0,3,2,2,1,3,1,2
29051,0,3,0,3,3,2,1,3,0,0
29052,0,3,0,3,3,2,1,2,0,0
29053,0,3,0,3,2,1,1,3,1,0
29054,2,3,0,3,3,0,0,0,0,0
29055,2,3,0,3,3,3,2,2,0,0
29056,2,3,0,3,3,0,0,0,0,0
29057,2,3,0,3,3,0,0,0,2,0
29058,2,3,0,3,2,0,0,0,0,0
29059,2,2,3,3,3,0,0,0,2,0
29060,2,3,0,3,3,0,0,0,2,0
29061,2,3,0,3,3,0,0,0,1,0
29062,2,3,0,3,3,2,1,2,1,0
29063,2,3,0,3,3,2,1,2,0,0
29064,2,3,0,3,3,0,0,0,0,0
29065,2,3,0,3,3,0,0,0,1,0
29066,2,3,0,3,3,1,1,3,2,0
29067,2,3,0,3,3,0,0,0,1,0
29068,2,3,0,3,3,0,0,0,1,0
29069,2,3,0,3,3,3,2,3,1,0
29070,0,3,0,3,3,0,0,0,2,0
29071,2,3,0,3,3,0,0,0,1,0
29072,2,3,0,3,3,1,1,3,2,1
29073,2,3,0,3,3,3,2,2,1,0
29074,2,3,0,3,2,0,0,0,1,0
29075,2,3,0,3,3,1,1,3,2,1
29076,2,3,0,3,3,0,0,0,2,0
29077,2,3,0,3,3,0,0,0,1,0
29078,0,3,0,3,3,0,0,0,1,0
29079,0,3,0,3,3,1,1,3,2,0
29080,2,3,0,3,2,0,0,0,2,0
29081,2,3,0,3,3,2,1,3,1,0
29082,2,3,0,3,3,1,1,3,2,0
29083,2,3,0,3,3,0,0,0,1,0
29084,2,3,0,3,3,0,0,0,2,0
29085,0,3,0,2,2,1,1,3,0,1
29086,2,3,0,3,2,1,1,2,1,0
29087,0,3,0,3,3,3,1,3,0,0
29088,2,3,0,3,2,0,0,0,0,1
29089,0,3,0,3,2,1,1,3,1,0
29090,2,3,0,3,3,0,0,0,0,0
29091,2,3,0,3,3,0,0,0,1,0
29092,2,3,0,3,3,1,1,3,2,1
29093,2,3,0,3,3,2,1,2,0,0
29094,2,3,0,3,3,0,0,0,0,0
29095,2,3,0,3,3,0,0,0,0,0
29096,2,3,0,3,3,2,1,3,0,0
29097,0,2,3,3,3,2,1,3,0,1
29098,2,3,0,3,3,2,1,2,2,0
29099,0,3,0,3,3,0,0,0,2,0
29100,2,3,0,3,2,2,1,3,0,0
29101,2,3,0,3,3,2,1,3,1,0
29102,2,3,0,3,3,2,1,2,2,0
29103,2,3,0,3,3,2,1,3,1,1
29104,2,2,2,3,3,2,1,3,2,0
29105,2,3,0,3,3,3,2,3,1,0
29106,2,3,0,3,3,3,2,2,0,0
29107,2,3,0,3,2,0,0,0,1,0
29108,2,2,3,3,2,2,1,2,0,1
29109,0,3,0,3,2,2,1,2,1,1
29110,2,2,3,3,3,1,1,3,1,0
29111,2,3,0,3,2,0,0,0,0,0
29112,2,3,0,3,3,2,1,3,1,1
29113,0,3,0,3,3,3,2,2,1,0
29114,2,3,0,3,2,0,0,0,1,0
29115,0,3,0,3,3,3,2,3,0,0
29116,0,2,2,3,3,2,1,2,0,1
29117,0,3,0,3,2,2,1,3,0,0
29118,2,3,0,3,3,2,1,3,0,0
29119,2,3,0,3,2,0,0,0,0,0
29120,2,3,0,3,3,2,1,2,0,0
29121,2,3,0,3,3,0,0,0,0,0
29122,0,3,0,3,2,1,1,2,1,0
29123,2,2,1,3,3,2,1,2,0,0
29124,2,3,0,3,3,3,2,2,0,0
29125,2,3,0,3,2,1,1,3,1,0
29126,0,3,0,3,3,0,0,0,0,0
29127,2,3,0,3,2,0,0,0,0,0
29128,2,3,0,3,2,2,1,3,1,0
29129,0,3,0,3,2,3,1,2,0,0
29130,0,3,0,3,2,0,0,0,0,0
29131,0,3,0,3,2,2,1,2,0,1
29132,2,3,0,3,2,0,0,0,1,0
29133,0,3,0,3,2,0,0,0,0,0
29134,2,3,0,3,2,2,1,3,0,0
29135,0,3,0,2,2,1,1,2,0,1
29136,0,3,0,3,2,2,1,3,0,1
29137,0,3,0,3,2,3,2,2,1,0
29138,2,3,0,3,2,2,1,2,1,0
29139,0,3,0,3,3,0,0,0,1,0
29140,2,3,0,3,2,2,1,2,1,1
29141,0,3,0,3,3,0,0,0,1,0
29142,0,3,0,3,2,3,2,2,0,0
29143,0,3,0,3,3,2,1,3,0,1
29144,0,3,0,3,3,0,0,0,1,0
29145,2,3,0,3,3,0,0,0,1,0
29146,2,3,0,3,2,2,1,3,1,0
29147,0,3,0,3,2,1,1,3,0,1
29148,2,3,0,3,3,0,0,0,1,0
29149,2,3,0,3,2,2,1,2,1,0
29150,0,3,0,3,2,2,1,2,2,0
29151,0,3,0,3,2,2,1,3,0,1
29152,2,3,0,3,2,0,0,0,1,1
29153,2,3,0,3,2,2,1,1,1,1
29154,0,3,0,3,3,3,1,2,2,1
29155,0,3,0,3,2,2,1,3,0,1
29156,2,3,0,3,2,2,1,2,1,1
29157,2,3,0,3,1,0,0,0,0,1
29158,1,3,0,3,3,2,1,3,1,0
29159,2,3,0,3,1,0,0,0,1,0
29160,0,3,0,2,2,0,0,0,0,1
29161,2,3,0,3,2,2,1,3,1,0
29162,0,3,0,3,3,0,0,0,1,0
29163,2,3,0,3,3,2,1,2,0,1
29164,2,3,0,3,2,0,0,0,0,0
29165,2,3,0,3,3,3,1,2,2,1
29166,2,3,0,3,3,2,1,2,1,0
29167,2,3,0,3,3,3,2,2,1,0
29168,0,3,0,3,3,3,2,2,1,0
29169,2,3,0,3,3,2,1,2,1,2
