,FAM1,REL,JEN,MAR,RLI,DE2,DE3,DE7,DE8,DE9
7830,1,0,2,2,0,0,0,0,4,4
7831,1,0,1,1,2,1,0,0,3,3
7832,1,0,1,1,0,1,1,0,2,1
7833,1,0,2,1,0,1,0,0,2,3
7834,1,0,1,1,0,1,0,0,3,1
7835,1,0,2,1,0,1,0,0,2,4
7836,1,0,1,1,0,0,1,0,3,1
7837,1,0,2,1,0,1,0,0,4,3
7838,1,0,1,1,0,1,1,0,3,3
7839,1,0,2,1,0,1,0,0,3,3
7840,1,0,2,2,0,0,0,0,4,4
7841,1,0,1,1,2,1,1,0,2,1
7842,1,0,2,2,2,0,0,0,2,4
7843,1,0,1,1,0,1,1,0,3,3
7844,1,0,1,1,0,1,0,0,4,3
7845,1,0,2,1,0,1,0,0,4,4
7846,1,0,2,1,2,1,0,0,4,3
7847,1,0,2,1,2,1,0,0,4,4
7848,0,0,2,2,0,0,1,0,4,1
7849,1,0,1,1,0,1,1,0,2,1
7850,1,0,1,2,2,0,0,0,2,4
7851,1,0,1,1,1,1,0,0,3,1
7852,1,0,1,1,0,0,1,0,4,1
7853,1,0,1,1,2,1,1,0,2,1
7854,1,0,2,1,2,1,1,0,2,4
7855,1,1,2,4,0,2,0,0,3,4
7856,1,0,1,1,2,1,1,0,2,1
7857,1,0,2,1,2,0,1,0,3,1
7858,1,1,2,4,0,2,0,0,2,3
7859,1,0,1,1,2,0,1,0,4,1
7860,1,0,2,1,0,0,1,0,2,3
7861,1,0,2,1,0,1,1,0,3,4
7862,1,1,2,3,1,1,0,0,1,4
7863,1,0,1,1,2,0,1,0,3,1
7864,1,0,2,1,2,2,0,0,5,4
7865,1,0,1,1,2,2,1,0,3,3
7866,1,0,2,1,2,0,0,0,2,4
7867,1,0,1,1,2,0,1,0,3,1
7868,1,0,2,1,2,0,1,0,3,4
7869,1,0,2,3,0,1,1,0,3,3
7870,1,0,2,1,0,2,0,0,3,4
7871,1,0,2,1,2,0,1,0,2,4
7872,1,0,2,1,2,1,0,0,4,4
7873,1,0,1,1,0,1,0,0,2,3
7874,1,0,1,2,0,0,1,0,2,4
7875,1,0,2,2,0,0,1,0,2,3
7876,1,0,2,2,0,0,1,0,2,4
7877,1,0,2,1,0,2,0,0,3,4
7878,1,0,2,1,0,1,1,0,2,4
7879,1,0,1,1,0,0,1,0,3,1
7880,1,0,1,1,1,2,0,0,2,3
7881,1,0,2,1,2,1,0,0,4,3
7882,1,0,2,1,2,1,0,0,4,4
7883,1,0,1,1,2,1,1,0,3,1
7884,1,0,2,2,0,0,0,0,3,4
7885,1,0,2,2,0,0,1,0,4,1
7886,1,0,2,1,0,0,1,0,4,1
7887,1,0,1,1,2,1,1,0,3,4
7888,1,0,1,1,2,1,1,0,4,3
7889,1,0,2,2,2,0,1,0,4,1
7890,1,0,2,1,1,1,0,0,4,4
7891,1,0,2,1,2,0,0,0,4,3
7892,1,0,2,1,2,1,0,0,5,3
7893,0,0,2,4,0,2,0,0,5,3
7894,1,0,2,4,1,2,0,0,3,4
7895,1,0,2,2,1,1,1,0,3,1
7896,1,0,2,1,2,1,0,0,4,4
7897,1,0,2,3,1,1,0,0,2,4
7898,1,0,2,1,2,0,0,0,2,4
7899,1,0,1,1,2,1,1,0,2,1
7900,1,0,1,2,2,0,1,0,2,4
7901,1,0,2,2,2,0,1,0,3,4
7902,1,0,1,2,0,0,1,0,3,1
7903,0,0,1,3,2,1,0,0,3,3
7904,1,0,1,1,0,2,0,0,3,4
7905,1,0,2,1,0,2,0,0,3,4
7906,0,0,2,4,0,2,0,0,3,4
7907,1,0,1,1,1,1,1,0,3,1
7908,1,0,2,1,0,1,0,0,3,3
7909,1,0,1,2,2,0,0,0,4,3
7910,1,0,1,2,0,0,1,0,2,1
7911,1,0,1,1,2,1,0,0,3,4
7912,1,0,2,1,2,1,0,0,4,3
7913,1,0,2,1,2,0,1,0,2,3
7914,0,0,2,3,2,1,0,0,5,3
7915,1,0,2,1,2,1,0,0,2,3
7916,1,0,2,2,2,0,0,0,3,4
7917,1,0,1,1,2,1,0,0,2,1
7918,1,0,2,1,2,1,0,0,2,3
7919,1,0,1,1,2,1,0,0,3,3
7920,0,0,2,2,0,1,0,0,3,3
7921,1,0,2,1,2,1,0,0,3,1
7922,1,0,1,1,0,0,0,0,5,1
7923,1,0,1,2,2,0,1,0,3,4
7924,1,0,2,4,2,2,0,0,3,4
7925,1,0,2,1,0,2,0,0,5,4
7926,1,0,1,1,0,2,0,0,5,4
7927,1,0,1,1,0,2,0,0,2,4
7928,1,0,2,1,0,2,0,0,2,4
7929,1,0,1,1,2,1,1,0,4,3
7930,1,0,2,1,0,2,0,0,3,4
7931,0,0,2,4,1,2,0,0,3,4
7932,0,0,1,2,2,1,0,0,5,4
7933,1,0,2,1,2,1,0,0,2,3
7934,1,0,2,2,2,0,0,0,3,4
7935,0,0,1,3,2,1,0,0,5,3
7936,0,0,1,2,1,1,1,0,5,3
7937,1,0,1,1,2,1,1,0,3,3
7938,1,0,2,1,2,0,1,0,4,4
7939,1,0,2,1,2,1,1,0,4,3
7940,1,0,2,2,2,0,0,0,3,4
7941,1,0,1,1,2,1,1,0,4,1
7942,1,0,2,2,2,0,0,0,3,4
7943,1,0,1,1,2,1,1,0,4,3
7944,1,0,1,1,2,2,0,0,4,3
7945,1,0,2,1,0,1,0,0,3,4
7946,1,0,2,1,2,1,0,0,3,3
7947,1,0,1,1,2,1,1,0,4,1
7948,1,0,1,2,2,0,1,0,3,4
7949,1,0,1,1,0,1,1,0,3,3
7950,1,0,1,1,2,2,0,0,4,3
7951,1,0,2,2,0,0,0,0,3,3
7952,1,0,2,1,0,1,0,0,4,4
7953,1,0,1,1,0,0,1,0,3,1
7954,1,0,2,1,0,0,0,0,3,4
7955,1,0,2,1,0,1,0,0,4,4
7956,1,0,2,1,2,0,0,0,3,1
7957,1,0,1,1,0,2,0,0,4,3
7958,1,0,1,1,0,2,0,0,4,3
7959,1,0,2,1,0,1,0,0,3,4
7960,1,0,1,1,0,1,1,0,2,3
7961,1,0,1,1,2,2,1,0,1,4
7962,1,0,2,1,2,1,0,0,4,4
7963,1,0,1,1,2,0,1,0,3,1
7964,1,0,2,1,2,0,1,0,3,4
7965,1,0,1,1,2,1,1,0,3,1
7966,1,0,1,1,2,1,1,0,3,3
7967,1,0,1,1,2,1,1,0,3,3
7968,1,0,2,1,0,0,1,0,3,4
7969,1,0,1,1,2,1,0,0,4,3
7970,1,0,2,2,2,0,0,0,2,4
7971,1,0,1,1,2,2,1,0,4,3
7972,1,0,1,1,2,1,0,0,4,3
7973,1,0,2,1,0,2,0,0,3,4
7974,1,0,1,1,2,0,1,0,2,3
7975,1,0,2,1,2,1,0,0,2,3
7976,1,0,1,1,2,1,0,0,2,3
7977,1,0,2,2,2,0,0,0,3,4
7978,1,0,2,2,0,0,1,0,3,1
7979,1,0,2,3,0,1,1,0,4,4
7980,1,0,1,1,0,0,0,0,4,3
7981,1,0,2,2,0,0,0,0,3,3
7982,1,0,1,1,0,2,0,0,3,4
7983,1,0,2,1,0,1,0,0,4,4
7984,1,0,1,1,1,1,0,0,3,3
7985,1,0,2,1,0,1,0,0,4,4
7986,1,0,1,1,0,2,0,0,3,1
7987,1,0,1,2,1,0,1,0,4,3
7988,1,0,2,1,2,1,0,0,3,4
7989,1,0,1,2,2,0,0,0,4,4
7990,1,0,2,1,1,2,0,0,4,4
7991,1,0,1,1,2,2,1,0,2,1
7992,1,0,2,1,0,1,1,0,3,4
7993,1,0,1,1,2,0,0,0,4,3
7994,1,0,2,1,0,1,1,0,2,1
7995,1,0,2,2,0,0,0,0,5,4
7996,1,0,1,1,0,1,1,0,2,1
7997,1,0,2,1,1,1,0,0,5,3
7998,1,0,1,2,2,0,1,0,4,4
7999,1,0,2,4,0,1,0,0,2,3
8000,1,0,2,1,2,1,0,0,3,3
8001,1,0,1,2,2,0,1,0,3,1
8002,1,0,1,2,0,0,1,0,4,4
8003,1,0,1,1,0,1,1,0,3,1
8004,1,0,2,1,2,1,1,0,4,3
8005,1,0,1,1,2,1,0,0,3,3
8006,1,0,2,2,2,0,1,0,4,4
8007,1,0,2,1,0,1,0,0,3,4
8008,1,0,1,1,2,2,1,0,5,3
8009,1,0,2,1,2,2,0,0,4,3
8010,1,0,2,2,2,0,1,0,3,3
8011,1,0,2,1,2,0,0,0,3,3
8012,1,0,1,2,2,0,1,0,3,4
8013,1,0,2,1,0,1,0,0,3,4
8014,1,0,2,1,2,1,0,0,3,4
8015,1,0,1,1,2,0,1,0,2,1
8016,1,0,1,1,2,1,0,0,3,3
8017,1,0,2,2,2,0,1,0,3,4
8018,1,0,1,1,2,0,0,0,3,3
8019,1,0,2,2,2,0,1,0,3,1
8020,1,0,1,2,2,0,1,0,3,4
8021,1,0,2,1,0,0,1,0,3,4
8022,1,0,2,1,2,1,0,0,3,4
8023,1,0,1,2,2,0,1,0,4,1
8024,1,0,1,1,1,1,1,0,2,3
8025,1,0,2,2,2,0,0,0,2,4
8026,1,0,2,1,0,0,0,0,5,3
8027,1,0,2,1,2,1,1,0,2,3
8028,1,0,1,1,2,1,0,0,2,3
8029,1,0,2,1,0,1,0,0,2,4
8030,1,0,2,2,0,0,1,0,3,1
8031,1,0,1,1,2,1,1,0,4,3
8032,1,0,1,1,2,0,1,0,4,3
8033,1,0,2,2,0,0,1,0,5,3
8034,1,0,1,1,0,1,1,0,4,3
8035,0,0,1,3,0,1,0,0,4,3
8036,1,0,2,1,2,1,1,0,3,4
8037,1,0,2,1,2,1,0,0,3,4
8038,1,0,2,1,0,1,0,0,2,1
8039,1,0,2,1,2,0,1,0,4,4
8040,1,0,2,1,0,1,0,0,2,4
8041,1,0,1,1,2,0,1,0,2,1
8042,1,0,2,1,2,0,1,0,3,1
8043,1,0,1,1,0,1,0,0,5,1
8044,1,1,1,1,2,2,0,0,2,4
8045,1,1,2,1,2,2,0,0,2,4
8046,1,0,1,1,2,1,1,0,2,1
8047,1,0,1,1,2,2,0,0,4,3
8048,1,0,1,1,2,2,0,0,4,3
8049,1,0,1,2,2,0,0,0,5,4
8050,1,0,2,1,2,0,1,0,3,4
8051,1,0,1,1,0,0,1,0,4,1
8052,0,0,1,4,2,2,0,0,5,3
8053,1,0,2,2,2,0,1,0,3,3
8054,1,0,2,1,0,0,1,0,3,3
8055,1,0,2,2,0,0,0,0,2,4
8056,0,0,1,3,2,1,0,0,2,1
8057,1,0,1,1,2,1,1,0,2,3
8058,1,0,2,1,2,2,0,0,2,4
8059,0,0,1,2,2,0,1,0,3,1
8060,1,0,2,1,2,0,1,0,3,4
8061,1,0,1,1,2,1,1,0,3,1
8062,0,0,2,4,0,2,0,0,5,3
8063,1,0,2,1,2,1,1,0,3,4
8064,1,0,2,2,2,0,0,0,3,4
8065,1,0,1,2,2,0,0,0,3,4
8066,1,0,1,1,2,1,0,0,1,1
8067,1,0,2,1,2,1,0,0,1,3
8068,0,0,1,3,2,1,0,0,5,3
8069,1,0,1,1,0,0,1,0,2,1
8070,1,0,2,1,2,1,0,0,3,4
8071,0,0,2,3,2,1,1,0,4,3
8072,0,0,1,3,2,1,1,0,1,1
8073,0,0,2,2,2,1,1,0,2,1
8074,0,0,1,4,2,2,0,0,3,1
8075,1,0,1,1,2,1,1,0,3,3
8076,1,0,2,1,0,1,1,0,3,1
8077,0,0,1,2,1,1,1,0,2,1
8078,1,0,2,1,2,2,0,0,5,4
8079,1,0,2,1,0,1,1,0,2,4
8080,1,0,2,1,0,1,1,0,3,4
8081,1,0,2,1,0,0,1,0,4,4
8082,1,0,2,1,2,1,0,0,2,3
8083,1,0,1,1,2,1,1,0,2,1
8084,1,0,1,1,2,1,1,0,2,1
8085,1,0,1,1,2,1,1,0,3,3
8086,1,0,1,1,0,1,1,0,3,1
8087,1,0,2,1,1,0,1,0,2,3
8088,1,0,2,1,2,1,1,0,3,3
8089,1,0,2,1,2,0,1,0,3,4
8090,1,0,1,1,0,0,1,0,4,3
8091,1,0,1,1,0,1,1,0,3,1
8092,1,0,1,1,2,1,1,0,3,1
8093,1,0,2,1,1,0,1,0,3,4
8094,1,0,1,1,1,0,1,0,3,1
8095,1,0,1,1,0,1,1,0,3,1
8096,0,0,2,3,2,1,1,0,2,3
8097,1,0,1,1,2,2,1,0,3,4
8098,1,0,2,1,2,1,0,0,3,4
8099,1,0,2,1,0,2,0,0,3,3
8100,1,0,1,1,0,1,1,0,3,1
8101,1,0,2,1,2,1,0,0,3,3
8102,1,0,1,1,2,1,1,0,3,3
8103,1,0,2,2,2,0,0,0,3,4
8104,0,0,2,4,2,2,0,0,3,4
8105,1,0,1,2,2,0,1,0,3,1
8106,1,0,2,1,2,1,0,0,3,3
8107,1,0,2,1,2,2,0,0,3,3
8108,1,0,1,1,2,1,0,0,3,3
8109,1,0,2,1,0,2,0,0,3,3
8110,1,0,1,1,0,1,1,0,2,1
8111,1,0,1,1,2,2,0,0,3,3
8112,1,0,2,1,2,1,0,0,3,3
8113,1,0,1,1,2,1,0,0,3,3
8114,1,0,1,1,2,1,0,0,3,4
8115,1,0,1,1,2,1,1,0,3,1
8116,1,0,2,1,2,0,0,0,3,3
8117,1,0,2,1,0,1,0,0,3,3
8118,1,0,1,2,2,0,0,0,4,4
8119,1,0,1,3,2,1,0,0,2,3
8120,1,0,2,1,0,1,0,0,2,3
8121,1,0,1,2,2,0,0,0,2,4
8122,1,0,2,1,0,1,1,0,2,1
8123,1,0,1,1,0,1,1,0,4,1
8124,1,0,2,3,2,1,1,0,3,3
8125,1,0,1,1,2,2,0,0,3,3
8126,1,0,2,1,2,1,0,0,3,3
8127,1,0,2,1,2,2,0,0,3,3
8128,1,0,1,1,2,1,0,0,1,3
8129,1,0,1,1,0,1,0,0,4,3
8130,1,0,2,4,2,1,0,0,3,3
8131,1,0,2,1,2,2,0,0,2,4
8132,1,0,2,1,2,0,0,0,2,1
8133,1,0,2,2,2,0,0,0,3,4
8134,1,0,1,1,2,1,0,0,3,3
8135,1,0,2,1,2,1,0,0,3,4
8136,1,0,1,1,2,1,0,0,3,3
8137,1,0,2,1,2,1,0,0,3,4
8138,1,0,1,1,0,1,0,0,2,3
8139,1,0,2,1,0,1,0,0,3,3
8140,1,0,2,1,1,2,0,0,3,4
8141,1,0,2,1,2,1,0,0,3,4
8142,1,0,1,1,2,0,1,0,2,1
8143,0,0,2,3,2,1,0,0,1,3
8144,1,0,2,1,2,0,0,0,2,4
8145,1,0,2,1,2,1,0,0,3,3
8146,1,0,1,2,2,0,0,0,3,4
8147,1,0,1,1,2,0,1,0,3,3
8148,1,0,2,1,2,0,0,0,3,3
8149,1,0,1,1,2,2,0,0,3,3
8150,1,0,2,2,2,0,0,0,3,4
8151,1,0,1,1,2,2,0,0,3,3
8152,1,0,1,1,2,1,0,0,3,3
8153,0,0,2,4,2,2,0,0,3,4
8154,1,0,1,1,2,0,1,0,3,3
8155,1,0,2,1,2,1,0,0,3,4
8156,1,0,1,1,2,0,1,0,3,1
8157,1,0,2,1,0,0,0,0,4,3
8158,1,0,1,1,2,0,1,0,3,3
8159,1,0,2,1,0,2,0,0,3,4
8160,1,0,1,1,2,2,1,0,3,1
8161,1,0,1,1,2,1,1,0,2,3
8162,1,0,2,4,0,1,0,0,3,3
8163,1,0,2,1,0,2,0,0,3,4
8164,1,0,1,1,2,0,1,0,3,3
8165,1,0,2,1,2,0,0,0,3,4
8166,1,0,1,1,2,0,1,0,3,1
8167,1,0,1,1,2,1,0,0,3,3
8168,1,0,2,1,2,1,0,0,3,4
8169,1,0,1,4,2,1,0,0,3,3
8170,1,0,1,1,2,1,0,0,3,3
8171,1,0,1,1,2,2,1,0,3,1
8172,1,0,2,1,2,2,0,0,2,4
8173,1,0,2,1,2,0,0,0,3,4
8174,1,0,2,1,2,1,0,0,3,3
8175,1,0,2,1,2,0,0,0,3,3
8176,1,0,2,1,2,1,0,0,3,3
8177,1,0,1,1,2,1,0,0,3,3
8178,1,0,1,1,2,1,0,0,3,3
8179,1,0,2,1,2,1,0,0,3,3
8180,1,0,1,1,2,1,0,0,3,1
8181,1,0,2,1,0,1,0,0,3,4
8182,1,0,2,1,0,1,0,0,3,4
8183,1,0,1,1,2,1,1,0,3,3
8184,1,0,2,1,2,2,0,0,3,3
8185,1,0,1,1,2,1,0,0,3,3
8186,1,0,2,1,2,2,0,0,3,4
8187,1,0,1,2,2,0,0,0,3,4
8188,1,0,1,1,0,0,1,0,3,1
8189,0,0,1,4,1,2,0,0,3,3
8190,0,0,2,2,0,0,1,0,3,1
8191,0,0,1,4,0,1,0,0,3,3
8192,0,0,1,2,2,0,1,0,3,3
8193,1,0,1,1,2,1,0,0,3,3
8194,1,0,2,1,0,1,0,0,3,4
8195,1,0,1,1,0,1,1,0,3,3
8196,1,0,1,1,2,1,0,0,3,3
8197,1,0,1,1,0,1,0,0,3,3
8198,1,0,1,1,0,1,0,0,3,3
8199,0,0,1,4,0,2,0,0,2,4
8200,1,0,1,2,0,0,1,0,4,4
8201,1,0,1,1,2,1,0,0,3,3
8202,0,0,2,4,0,2,0,0,3,3
8203,1,0,2,1,2,0,1,0,3,1
8204,1,0,2,2,2,0,0,0,1,4
8205,1,0,1,1,2,1,1,0,3,3
8206,1,0,1,2,2,0,1,0,3,4
8207,0,0,2,4,2,2,0,0,4,4
8208,1,0,2,1,2,1,0,0,2,1
8209,1,0,1,1,2,1,1,0,4,3
8210,1,0,2,1,2,0,1,0,2,1
8211,1,0,1,1,2,0,0,0,2,1
8212,1,0,2,1,0,2,0,0,2,4
8213,1,0,1,1,2,2,0,0,2,3
8214,1,0,1,1,0,1,0,0,2,3
8215,1,0,1,2,0,0,0,0,2,4
8216,1,0,2,1,0,1,0,0,1,3
8217,1,0,1,1,0,1,1,0,3,3
8218,1,0,1,2,0,0,1,0,3,4
8219,1,0,1,1,0,2,0,0,3,3
8220,1,0,1,1,2,0,1,0,3,1
8221,1,0,2,1,2,0,1,0,3,1
8222,1,0,2,1,0,1,1,0,3,3
8223,1,0,1,1,0,1,1,0,3,1
8224,1,0,1,1,0,1,1,0,3,1
8225,1,0,1,1,2,1,1,0,3,3
8226,1,0,1,1,2,2,0,0,3,4
8227,1,0,2,1,2,2,0,0,3,4
8228,1,0,1,1,2,1,1,0,3,1
8229,1,0,1,1,2,2,0,0,3,4
8230,1,0,1,1,2,0,1,0,3,1
8231,1,0,1,1,0,1,1,0,2,1
8232,1,0,2,1,0,1,0,0,3,4
8233,1,0,2,2,0,0,1,0,3,3
8234,1,0,1,2,2,0,1,0,3,4
8235,1,0,1,2,2,0,0,0,3,4
8236,1,0,1,2,0,0,1,0,3,3
8237,1,0,1,1,0,1,1,0,2,1
8238,1,0,2,1,0,1,1,0,2,4
8239,0,0,2,3,2,0,1,0,4,1
8240,1,0,2,1,2,1,0,0,3,4
8241,1,0,2,1,2,1,1,0,3,3
8242,1,0,1,2,2,0,0,0,3,4
8243,0,0,1,4,2,2,0,0,4,3
8244,1,0,2,2,2,0,0,0,4,4
8245,1,0,1,1,2,1,1,0,3,1
8246,1,0,1,1,0,2,0,0,4,3
8247,1,0,1,1,0,1,1,0,4,1
8248,1,0,1,2,0,0,0,0,3,4
8249,1,0,1,1,0,1,1,0,3,1
8250,1,0,2,1,0,1,1,0,3,3
8251,1,0,1,1,2,0,1,0,3,1
8252,1,0,2,1,0,1,0,0,3,3
8253,1,0,1,1,2,1,1,0,3,1
8254,1,0,2,2,0,0,0,0,2,4
8255,1,0,1,1,0,1,1,0,2,1
8256,1,0,1,2,0,0,1,0,3,1
8257,1,0,2,1,2,1,0,0,4,3
8258,1,0,2,2,2,0,1,0,3,3
8259,1,0,1,1,2,2,0,0,4,3
8260,1,0,2,2,2,0,1,0,3,3
8261,1,0,1,1,1,1,0,0,3,3
8262,0,0,1,2,2,0,1,0,3,3
8263,0,0,2,4,0,2,0,0,4,3
8264,1,0,2,2,2,0,0,0,4,4
8265,1,0,2,2,0,0,1,0,3,4
8266,1,0,1,1,1,2,0,0,4,3
8267,1,0,1,1,2,1,1,0,4,1
8268,1,0,1,1,0,0,0,0,3,1
8269,1,0,2,1,0,0,0,0,4,3
8270,1,0,2,1,2,0,0,0,3,3
8271,1,0,1,1,0,1,1,0,3,1
8272,1,0,1,1,2,2,0,0,2,3
8273,1,0,2,1,0,1,0,0,2,3
8274,1,0,1,1,0,0,1,0,3,1
8275,1,0,2,1,0,0,0,0,1,1
8276,1,0,1,1,0,1,0,0,2,3
8277,1,0,1,1,1,1,0,0,2,3
8278,1,0,2,2,0,0,1,0,3,1
8279,1,0,1,1,0,1,0,0,2,3
8280,1,0,1,1,2,1,0,0,3,3
8281,1,0,2,1,2,2,0,0,3,4
8282,1,0,1,2,0,0,1,0,4,1
8283,1,0,1,1,0,1,0,0,3,3
8284,1,0,2,2,0,0,0,0,3,4
8285,1,0,1,1,1,2,0,0,3,3
8286,1,0,2,1,1,2,0,0,2,3
8287,1,0,2,1,0,1,0,0,1,3
8288,1,0,1,1,0,2,0,0,3,4
8289,1,0,2,1,0,2,0,0,3,4
8290,1,0,2,1,0,2,0,0,3,4
8291,1,0,2,1,2,0,1,0,2,1
8292,1,0,2,4,0,2,0,0,3,4
8293,1,0,1,1,2,1,1,0,3,1
8294,1,0,2,1,0,1,1,0,2,3
8295,1,0,1,1,0,0,1,0,2,1
8296,1,0,1,1,2,0,1,0,3,1
8297,1,0,1,2,0,0,1,0,3,4
8298,1,0,1,1,0,1,1,0,2,1
8299,1,0,2,1,0,1,1,0,2,4
8300,1,0,2,1,1,1,1,0,3,3
8301,1,0,1,1,2,1,1,0,3,1
8302,1,0,2,1,1,1,1,0,3,3
8303,1,0,1,1,1,0,1,0,3,1
8304,1,0,1,1,0,1,1,0,2,1
8305,1,0,1,2,2,0,0,0,2,4
8306,1,0,1,2,2,0,1,0,3,1
8307,1,0,1,2,2,0,1,0,3,1
8308,1,0,2,1,2,1,1,0,3,3
8309,1,0,2,1,0,1,1,0,3,3
8310,1,0,1,1,2,1,1,0,2,1
8311,1,0,1,2,0,0,0,0,3,4
8312,1,0,1,1,2,1,1,0,3,1
8313,1,0,2,1,2,1,0,0,3,3
8314,1,0,1,2,2,0,1,0,3,3
8315,1,0,1,2,2,0,1,0,3,1
8316,1,0,1,1,1,1,1,0,2,1
8317,0,0,1,4,2,2,0,0,4,4
8318,1,0,1,2,2,0,1,0,3,1
8319,1,0,2,1,2,1,0,0,4,3
8320,1,0,1,2,2,0,0,0,3,4
8321,1,0,2,2,0,0,0,0,3,4
8322,0,0,1,2,2,1,1,0,3,1
8323,1,0,2,2,2,1,0,0,4,3
8324,1,0,2,1,1,2,0,0,4,4
8325,1,0,2,1,2,1,1,0,2,4
8326,1,0,1,2,2,0,0,0,3,4
8327,1,0,2,1,0,0,1,0,3,1
8328,1,0,2,1,0,1,1,0,3,4
8329,1,0,1,2,2,0,0,0,3,4
8330,1,0,1,1,2,1,1,0,3,3
8331,1,0,2,2,0,0,0,0,3,3
8332,1,0,1,1,2,1,0,0,3,3
8333,1,0,2,2,0,0,1,0,3,3
8334,1,0,1,2,2,0,0,0,3,4
8335,1,0,2,1,2,2,0,0,3,4
8336,1,0,1,1,2,1,0,0,3,3
8337,1,0,2,1,0,0,0,0,3,3
8338,1,0,2,1,1,2,0,0,4,4
8339,1,0,1,2,2,0,1,0,3,1
8340,1,0,1,1,0,1,1,0,3,3
8341,1,0,2,1,0,1,1,0,3,1
8342,1,0,2,1,2,2,0,0,4,4
8343,1,0,1,1,2,0,1,0,4,1
8344,1,0,2,1,2,0,1,0,3,1
8345,1,0,1,1,2,1,0,0,3,3
8346,1,0,2,1,2,1,0,0,3,3
8347,1,0,2,2,1,0,1,0,3,4
8348,1,0,1,1,0,1,0,0,3,3
8349,1,0,2,1,0,1,0,0,3,3
8350,1,0,1,1,2,1,1,0,3,1
8351,1,1,2,4,0,2,0,0,3,4
8352,1,0,1,1,0,0,1,0,2,1
8353,1,0,2,1,2,1,1,0,3,3
8354,1,0,1,1,2,1,1,0,4,1
8355,1,0,1,2,0,0,0,0,3,4
8356,1,0,1,1,0,1,0,0,3,3
8357,1,0,1,2,0,0,1,0,3,1
8358,1,0,1,1,0,1,0,0,3,3
8359,1,0,2,1,0,1,0,0,3,3
8360,1,0,1,2,0,0,0,0,3,3
8361,1,0,1,2,2,0,1,0,3,1
8362,1,0,2,2,0,0,0,0,3,4
8363,1,0,1,1,0,1,1,0,3,1
8364,1,1,2,1,2,2,0,0,4,4
8365,1,0,1,1,2,1,1,0,3,1
8366,1,0,1,1,2,1,0,0,3,3
8367,1,0,1,2,2,0,1,0,3,4
8368,1,0,1,2,2,0,1,0,3,4
8369,1,0,1,1,2,1,1,0,3,1
8370,1,0,1,2,2,0,0,0,3,3
8371,1,0,2,2,2,0,1,0,3,1
8372,1,0,1,2,0,0,0,0,3,4
8373,1,0,2,1,0,0,1,0,3,1
8374,1,0,1,1,2,1,0,0,3,1
8375,1,0,2,1,2,1,0,0,3,4
8376,1,0,2,2,2,0,0,0,3,4
8377,1,0,1,1,2,1,1,0,3,1
8378,1,0,2,2,2,0,1,0,3,4
8379,1,0,2,1,2,1,1,0,3,1
8380,0,0,2,4,2,2,0,0,3,4
8381,1,0,2,2,0,0,0,0,3,4
8382,1,0,2,2,2,0,0,0,3,3
8383,1,0,1,3,2,1,0,0,3,1
8384,1,0,1,1,0,1,1,0,3,1
8385,1,0,2,1,0,1,0,0,2,3
8386,1,0,2,1,0,2,0,0,3,4
8387,1,0,1,1,0,1,1,0,1,1
8388,1,0,2,1,0,1,0,0,1,4
8389,1,0,2,1,0,1,0,0,3,3
8390,1,0,2,1,2,2,0,0,3,4
8391,1,0,1,1,2,2,0,0,2,3
8392,1,0,1,1,2,1,1,0,2,1
8393,1,0,2,1,2,1,0,0,3,3
8394,0,0,2,3,0,1,0,0,2,3
8395,1,0,1,2,0,0,1,0,3,1
8396,1,0,1,1,0,1,0,0,1,3
8397,1,0,2,1,0,2,0,0,3,3
8398,0,0,1,4,1,2,0,0,3,3
8399,1,0,2,1,0,1,0,0,2,3
8400,1,0,1,1,0,1,0,0,3,3
8401,1,0,1,1,0,0,1,0,3,1
8402,1,0,1,1,2,1,0,0,2,3
8403,1,0,2,1,2,1,0,0,2,3
8404,1,0,1,1,2,1,0,0,2,3
8405,1,0,2,1,0,2,0,0,3,3
8406,1,0,2,1,2,1,0,0,2,3
8407,1,0,1,1,0,1,0,0,3,3
8408,1,0,2,1,0,1,0,0,2,3
8409,1,0,2,2,0,0,1,0,3,4
8410,1,0,2,1,0,1,1,0,2,1
8411,0,0,1,3,2,1,0,0,2,3
8412,1,0,2,1,0,1,0,0,2,3
8413,1,0,1,1,0,2,1,0,3,1
8414,0,0,1,3,2,1,1,0,3,1
8415,1,0,1,1,0,0,1,0,3,1
8416,1,0,1,2,2,0,1,0,3,4
8417,1,0,2,1,2,1,0,0,3,3
8418,1,0,1,3,0,1,0,0,3,3
8419,1,0,2,2,0,0,1,0,3,1
8420,1,0,2,1,2,1,0,0,3,3
8421,1,0,1,2,2,0,0,0,3,3
8422,1,0,1,1,2,1,0,0,3,3
8423,1,0,1,1,2,2,0,0,3,3
8424,1,0,2,1,2,2,1,0,3,4
8425,1,0,1,1,2,2,1,0,3,1
8426,1,0,1,1,0,1,0,0,3,3
8427,1,0,2,1,2,1,0,0,3,3
8428,1,0,1,1,2,1,0,0,3,3
8429,1,0,2,1,0,1,0,0,3,3
8430,1,0,1,1,2,1,1,0,3,1
8431,1,0,2,2,2,0,1,0,3,4
8432,1,0,2,2,2,0,1,0,3,4
8433,1,0,1,2,2,0,1,0,3,4
8434,1,0,2,1,2,1,0,0,3,3
8435,1,0,2,1,0,1,1,0,3,4
