,Q43,Q44,Q44A,Q45A1,Q45A3,Q47,Q47B,Q47C,Q48,Q49
3492,0,3,0,3,3,2,1,1,1,0
3493,2,3,0,3,2,0,0,0,1,0
3494,2,3,0,3,3,3,2,3,1,1
3495,0,3,0,3,2,2,1,2,1,0
3496,0,3,0,3,2,2,1,3,1,0
3497,0,3,0,3,2,2,1,3,1,0
3498,0,3,0,3,2,0,0,0,1,0
3499,0,3,0,3,2,3,2,3,1,0
3500,0,3,0,3,2,0,0,0,1,1
3501,2,3,0,3,2,2,1,2,1,0
3502,0,3,0,3,2,0,0,0,1,0
3503,0,2,3,3,2,2,1,3,1,0
3504,0,3,0,3,3,2,1,3,1,1
3505,0,3,0,3,3,0,0,0,1,1
3506,0,3,0,3,3,2,1,3,1,0
3507,0,3,0,3,3,2,1,3,1,0
3508,2,3,0,3,2,0,0,0,2,0
3509,0,3,0,3,2,0,0,0,1,0
3510,2,3,0,3,2,3,2,3,1,0
3511,2,3,0,3,3,2,1,3,1,0
3512,2,3,0,3,2,3,2,3,1,0
3513,0,3,0,3,3,2,1,3,1,0
3514,0,3,0,2,3,0,0,0,0,0
3515,0,3,0,3,3,2,1,2,1,1
3516,0,3,0,3,2,2,1,2,1,0
3517,2,3,0,3,3,2,1,3,1,0
3518,1,3,0,1,3,1,1,3,1,0
3519,1,3,0,1,3,2,1,3,1,0
3520,0,3,0,1,3,2,1,2,1,0
3521,1,3,0,3,1,3,1,2,1,0
3522,1,3,0,1,3,1,1,1,1,0
3523,1,3,0,1,3,3,2,2,1,0
3524,0,3,0,2,3,0,0,0,1,0
3525,1,3,0,2,2,3,1,2,1,0
3526,1,3,0,2,3,0,0,0,1,0
3527,1,3,0,1,3,2,1,3,1,0
3528,0,3,0,1,3,3,1,2,1,0
3529,2,3,0,3,3,1,1,3,0,0
3530,0,3,0,3,3,3,2,2,0,0
3531,2,3,0,3,3,1,1,2,0,0
3532,0,3,0,3,3,1,1,2,0,0
3533,0,3,0,3,3,0,0,0,0,0
3534,2,3,0,3,3,0,0,0,0,0
3535,0,2,1,3,3,2,1,3,0,0
3536,2,2,1,2,3,0,0,0,0,1
3537,2,3,0,3,3,3,2,3,0,1
3538,0,3,0,3,3,2,1,2,0,0
3539,2,2,2,3,3,2,1,3,0,0
3540,2,3,0,3,3,0,0,0,0,0
3541,2,3,0,3,3,0,0,0,0,0
3542,2,3,0,2,3,2,1,3,0,0
3543,2,2,2,2,3,2,1,2,0,0
3544,0,3,0,3,3,0,0,0,0,0
3545,2,3,0,3,3,0,0,0,0,0
3546,2,3,0,3,3,0,0,0,0,0
3547,2,3,0,3,3,0,0,0,0,0
3548,0,3,0,3,3,0,0,0,0,0
3549,0,3,0,3,3,0,0,0,0,0
3550,2,3,0,2,3,3,2,2,0,0
3551,0,3,0,3,3,0,0,0,0,0
3552,2,3,0,3,3,3,2,3,0,0
3553,2,3,0,3,3,0,0,0,0,0
3554,0,3,0,3,3,2,1,2,0,0
3555,0,3,0,3,3,0,0,0,0,0
3556,0,2,1,3,3,2,1,1,0,0
3557,0,3,0,3,1,2,1,3,1,0
3558,0,3,0,3,1,0,0,0,2,0
3559,0,3,0,3,1,0,0,0,1,0
3560,0,2,1,3,1,2,1,3,2,1
3561,2,3,0,3,1,0,0,0,0,0
3562,0,2,1,3,1,2,1,1,2,0
3563,0,2,1,3,1,2,1,3,2,1
3564,2,3,0,3,1,3,2,3,2,0
3565,2,3,0,3,1,0,0,0,1,0
3566,0,3,0,3,2,2,1,3,1,1
3567,0,3,0,3,2,3,1,3,1,0
3568,2,3,0,3,2,2,1,3,1,0
3569,0,3,0,3,1,0,0,0,2,0
3570,2,3,0,3,1,2,1,2,1,0
3571,0,3,0,3,2,2,1,3,2,0
3572,2,2,1,3,1,2,1,2,2,0
3573,2,3,0,3,1,0,0,0,2,0
3574,0,3,0,3,1,3,1,3,1,0
3575,0,3,0,3,1,0,0,0,1,1
3576,0,3,0,3,1,2,1,3,2,0
3577,0,3,0,3,1,0,0,0,2,0
3578,0,3,0,3,2,3,2,3,1,0
3579,0,3,0,3,1,2,1,3,1,1
3580,0,3,0,3,2,2,1,3,1,0
3581,0,3,0,3,2,0,0,0,1,0
3582,1,3,0,3,1,2,1,2,1,0
3583,0,3,0,3,2,2,1,3,2,1
3584,0,3,0,3,1,2,1,2,1,0
3585,0,3,0,3,1,0,0,0,1,0
3586,0,3,0,3,1,1,1,3,1,1
3587,0,3,0,3,1,2,1,3,2,0
3588,0,3,0,3,1,2,1,3,0,0
3589,0,3,0,3,1,1,1,2,1,0
3590,0,3,0,3,1,2,1,2,0,0
3591,0,3,0,3,2,0,0,0,2,0
3592,0,3,0,3,1,0,0,0,1,0
3593,0,3,0,3,1,1,1,2,1,0
3594,0,3,0,3,1,0,0,0,2,0
3595,0,3,0,3,1,3,2,3,1,0
3596,0,3,0,3,1,2,1,3,2,0
3597,0,3,0,3,1,2,1,3,1,0
3598,0,3,0,3,1,2,1,3,1,0
3599,0,3,0,3,1,1,1,3,2,0
3600,0,3,0,2,2,2,1,3,2,1
3601,0,3,0,3,1,2,1,3,0,0
3602,2,3,0,3,1,3,2,2,0,0
3603,2,3,0,2,1,1,1,3,1,2
3604,2,3,0,3,2,1,1,2,1,1
3605,0,3,0,2,2,2,1,3,1,1
3606,2,2,3,3,2,2,1,2,1,0
3607,0,3,0,3,2,2,1,3,1,1
3608,2,1,3,3,2,1,1,3,1,1
3609,0,3,0,3,2,1,1,1,1,0
3610,2,3,0,3,3,2,1,3,1,1
3611,0,3,0,3,2,1,1,2,1,1
3612,2,2,3,3,3,1,1,3,1,1
3613,2,3,0,3,1,3,1,3,1,1
3614,1,3,0,3,3,1,1,3,0,0
3615,2,3,0,2,2,2,1,3,1,1
3616,2,1,3,3,2,2,1,2,2,1
3617,2,3,0,3,2,2,1,2,1,2
3618,2,3,0,2,2,0,0,0,1,0
3619,2,3,0,3,2,0,0,0,0,0
3620,2,3,0,3,2,3,1,2,1,1
3621,0,3,0,2,3,2,1,3,1,1
3622,2,3,0,2,2,2,1,3,1,1
3623,1,3,0,3,3,2,1,2,1,2
3624,0,3,0,2,2,2,1,3,1,2
3625,0,3,0,2,2,0,0,0,2,0
3626,1,1,2,2,2,2,1,3,2,1
3627,1,3,0,1,1,1,1,2,1,2
3628,2,3,0,2,1,1,1,2,1,1
3629,1,3,0,2,2,0,0,0,0,1
3630,0,3,0,3,1,0,0,0,1,0
3631,0,3,0,2,2,2,1,1,2,1
3632,0,3,0,2,2,1,1,3,2,2
3633,1,3,0,1,1,2,1,1,0,2
3634,1,3,0,2,2,0,0,0,1,2
3635,0,3,0,3,1,0,0,0,1,1
3636,0,3,0,2,2,2,1,3,1,1
3637,1,3,0,2,3,2,1,3,2,1
3638,1,3,0,2,2,0,0,0,2,1
3639,1,3,0,3,3,2,1,2,2,1
3640,0,2,3,2,2,2,1,3,2,0
3641,0,3,0,3,3,2,1,2,2,0
3642,1,3,0,3,3,2,1,3,1,1
3643,1,1,3,3,3,2,1,3,2,0
3644,1,3,0,2,2,0,0,0,2,0
3645,1,3,0,3,3,1,1,2,1,0
3646,0,2,2,2,1,1,1,2,2,1
3647,1,3,0,3,3,0,0,0,2,1
3648,0,3,0,3,3,1,1,3,1,1
3649,0,3,0,3,2,2,1,3,1,1
3650,0,3,0,3,2,3,2,2,2,0
3651,0,3,0,3,2,2,1,3,1,0
3652,2,3,0,3,3,1,1,3,2,0
3653,1,3,0,3,2,0,0,0,1,1
3654,0,3,0,2,2,1,1,3,1,1
3655,0,3,0,3,2,0,0,0,1,0
3656,1,3,0,1,2,0,0,0,0,0
3657,1,3,0,3,2,1,1,3,0,0
3658,2,3,0,3,3,2,1,3,0,0
3659,2,3,0,1,1,1,1,3,1,0
3660,1,2,2,1,1,0,0,0,1,0
3661,2,2,2,3,3,2,1,3,1,1
3662,0,3,0,3,2,2,1,2,1,1
3663,2,3,0,3,3,1,1,2,2,1
3664,1,2,1,2,2,2,1,2,0,1
3665,1,3,0,3,0,2,1,3,0,0
3666,2,3,0,3,2,1,1,2,1,1
3667,2,2,1,2,3,2,1,3,0,1
3668,0,3,0,3,3,2,1,2,0,1
3669,1,3,0,2,3,0,0,0,0,0
3670,0,3,0,2,3,1,1,3,0,1
3671,1,2,2,2,3,2,1,2,0,1
3672,0,2,1,3,3,2,1,1,0,0
3673,0,3,0,3,3,0,0,0,1,0
3674,0,3,0,3,3,0,0,0,0,0
3675,0,2,1,2,3,2,1,3,0,0
3676,0,3,0,3,3,0,0,0,1,0
3677,0,3,0,3,3,0,0,0,0,0
3678,0,2,1,3,3,2,1,3,0,1
3679,0,3,0,3,2,0,0,0,0,0
3680,0,2,2,2,3,2,1,1,0,0
3681,1,2,1,3,3,2,1,2,0,0
3682,2,2,2,3,3,1,1,3,1,1
3683,0,2,2,2,3,1,1,3,0,1
3684,2,3,0,3,3,2,1,3,0,1
3685,2,3,0,3,3,0,0,0,2,0
3686,2,3,0,3,3,3,2,2,2,0
3687,2,3,0,3,3,1,1,2,1,0
3688,1,2,1,3,3,3,1,2,0,1
3689,1,3,0,3,3,0,0,0,0,0
3690,1,2,3,2,2,1,1,3,0,0
3691,0,3,0,1,2,0,0,0,0,0
3692,0,3,0,1,2,0,0,0,0,0
3693,0,3,0,2,3,2,1,3,0,0
3694,0,1,2,2,3,0,0,0,0,0
3695,0,3,0,2,2,2,1,2,0,0
3696,2,3,0,3,2,2,1,3,0,0
3697,2,2,3,3,2,0,0,0,0,0
3698,0,3,0,3,1,2,1,3,0,1
3699,0,3,0,3,2,0,0,0,0,1
3700,0,3,0,3,2,2,1,3,0,1
3701,0,3,0,3,2,0,0,0,1,0
3702,0,3,0,3,2,0,0,0,0,0
3703,0,3,0,2,2,1,1,3,1,1
3704,0,3,0,2,1,0,0,0,1,0
3705,0,2,2,2,1,1,1,2,1,1
3706,0,3,0,2,1,0,0,0,0,0
3707,0,2,1,3,1,2,1,1,0,1
3708,0,3,0,3,3,0,0,0,2,2
3709,0,3,0,2,3,2,1,2,1,0
3710,0,3,0,3,3,0,0,0,1,0
3711,0,3,0,3,2,0,0,0,1,1
3712,0,3,0,3,2,0,0,0,0,1
3713,0,3,0,3,2,2,1,2,1,1
3714,0,3,0,3,2,2,1,3,0,1
3715,0,3,0,3,2,0,0,0,2,1
3716,0,3,0,3,2,0,0,0,1,1
3717,0,3,0,3,2,2,1,3,0,0
3718,0,3,0,1,2,2,1,3,0,0
3719,1,3,0,3,2,2,1,3,0,0
3720,0,3,0,1,3,2,1,2,1,0
3721,0,3,0,1,3,2,1,2,0,0
3722,2,2,3,3,3,2,1,2,2,0
3723,2,3,0,3,3,0,0,0,1,1
3724,2,3,0,3,2,0,0,0,1,1
3725,0,3,0,3,3,0,0,0,0,2
3726,2,3,0,3,3,1,1,3,2,1
3727,2,3,0,3,3,0,0,0,0,0
3728,0,3,0,3,2,1,1,1,0,1
3729,2,3,0,3,3,1,1,3,2,1
3730,2,3,0,3,2,2,1,3,1,0
3731,2,3,0,3,3,3,2,2,1,0
3732,0,3,0,3,3,3,2,2,1,0
3733,0,3,0,3,2,0,0,0,1,0
3734,2,3,0,3,3,3,2,2,1,0
3735,2,3,0,3,2,0,0,0,1,0
3736,0,3,0,3,3,2,1,2,1,0
3737,2,3,0,3,3,0,0,0,1,0
3738,0,3,0,3,2,0,0,0,0,1
3739,2,3,0,3,2,0,0,0,1,0
3740,2,3,0,3,3,0,0,0,1,0
3741,2,3,0,3,2,0,0,0,1,0
3742,2,3,0,3,2,2,1,3,1,0
3743,0,3,0,3,3,1,1,3,1,1
3744,2,3,0,3,3,0,0,0,1,0
3745,2,3,0,3,3,2,1,3,2,0
3746,2,3,0,3,2,0,0,0,1,0
3747,2,3,0,3,2,0,0,0,1,0
3748,2,3,0,3,2,0,0,0,2,0
3749,2,3,0,3,3,2,1,2,0,0
3750,0,3,0,3,3,2,1,2,2,1
3751,2,3,0,3,3,1,1,3,2,0
3752,0,3,0,3,2,0,0,0,1,0
3753,2,3,0,3,3,1,1,3,2,0
3754,2,3,0,3,3,0,0,0,1,0
3755,2,3,0,3,2,0,0,0,1,1
3756,2,3,0,3,3,0,0,0,1,0
3757,2,3,0,3,3,1,1,3,2,1
3758,2,3,0,3,3,0,0,0,1,0
3759,2,3,0,3,3,3,2,2,1,0
3760,0,3,0,3,3,0,0,0,2,0
3761,2,3,0,3,3,0,0,0,1,1
3762,2,3,0,3,3,3,2,3,1,0
3763,2,3,0,3,3,0,0,0,0,1
3764,2,3,0,3,2,1,1,3,1,0
3765,2,3,0,3,3,0,0,0,0,0
3766,2,3,0,3,2,0,0,0,1,0
3767,2,3,0,3,2,0,0,0,1,0
3768,2,3,0,3,3,1,1,3,2,0
3769,2,3,0,3,3,1,1,3,2,0
3770,2,3,0,3,3,0,0,0,1,0
3771,0,3,0,3,2,0,0,0,0,1
3772,2,3,0,3,3,2,1,3,1,0
3773,2,3,0,3,2,2,1,2,0,0
3774,0,3,0,3,2,2,1,3,1,1
3775,2,3,0,3,3,0,0,0,0,0
3776,2,3,0,3,3,1,1,3,2,1
3777,2,3,0,3,3,0,0,0,1,0
3778,2,3,0,3,3,1,1,3,2,0
3779,0,3,0,3,3,0,0,0,1,0
3780,0,3,0,3,3,2,1,3,1,0
3781,2,3,0,3,3,1,1,3,2,1
3782,2,3,0,3,3,1,1,3,2,0
3783,2,3,0,3,3,0,0,0,1,0
3784,2,3,0,3,3,2,1,3,2,1
3785,2,3,0,3,3,0,0,0,1,1
3786,2,3,0,3,2,3,2,2,1,0
3787,2,3,0,3,3,2,1,2,1,0
3788,2,3,0,3,3,0,0,0,1,0
3789,2,3,0,3,2,2,1,3,1,0
3790,0,3,0,3,2,0,0,0,0,0
3791,2,3,0,3,3,2,1,3,1,0
3792,1,3,0,2,2,2,1,2,2,1
3793,0,3,0,2,2,0,0,0,2,1
3794,0,3,0,2,1,0,0,0,2,0
3795,0,3,0,2,1,0,0,0,2,0
3796,0,3,0,2,1,2,1,3,1,1
3797,2,3,0,2,3,2,1,3,0,1
3798,0,3,0,2,3,2,1,2,0,1
3799,0,3,0,1,2,0,0,0,1,1
3800,1,3,0,3,2,0,0,0,0,1
3801,1,3,0,3,3,2,1,3,0,2
3802,2,3,0,3,3,1,1,3,0,2
3803,2,1,2,3,3,0,0,0,0,2
3804,2,3,0,3,3,2,1,3,0,1
3805,2,1,3,3,3,3,2,3,0,1
3806,2,2,3,3,3,2,1,3,0,2
3807,0,3,0,3,2,2,1,2,1,1
3808,0,3,0,2,1,2,1,3,2,1
3809,0,3,0,3,2,2,1,3,2,1
3810,0,1,3,3,2,2,1,3,2,1
3811,0,1,3,2,1,2,1,3,2,1
3812,0,1,3,2,2,0,0,0,2,0
3813,0,3,0,3,1,2,1,3,2,1
3814,0,2,3,2,1,2,1,3,1,0
3815,1,1,3,2,1,0,0,0,2,1
3816,0,3,0,2,2,2,1,3,1,2
3817,1,3,0,1,1,0,0,0,2,0
3818,1,3,0,2,2,2,1,3,2,1
3819,1,3,0,3,2,0,0,0,2,0
3820,0,3,0,1,3,2,1,2,1,0
3821,0,3,0,1,3,0,0,0,1,0
3822,1,3,0,1,3,2,1,2,1,0
3823,1,3,0,1,3,3,2,2,2,0
3824,1,3,0,1,3,0,0,0,1,0
3825,1,3,0,1,3,1,1,2,1,0
3826,1,3,0,2,3,2,1,3,1,0
3827,1,3,0,1,3,2,1,2,1,0
3828,2,3,0,3,3,2,1,2,0,0
3829,1,3,0,1,3,2,1,3,1,0
3830,1,3,0,1,3,2,1,2,1,0
3831,1,3,0,1,3,2,1,2,1,0
3832,1,3,0,1,3,2,1,2,1,0
3833,2,3,0,3,2,2,1,2,0,0
3834,1,3,0,1,3,1,1,2,1,0
3835,1,3,0,1,3,0,0,0,1,0
3836,1,3,0,2,3,2,1,1,1,0
3837,1,3,0,1,3,2,1,2,1,0
3838,0,3,0,1,3,3,2,1,2,0
3839,0,3,0,3,1,2,1,3,1,0
3840,2,3,0,2,1,0,0,0,1,0
3841,0,3,0,3,1,2,1,3,2,0
3842,2,3,0,2,1,0,0,0,1,0
3843,2,3,0,3,1,2,1,3,1,0
3844,0,3,0,3,2,1,1,3,1,0
3845,0,3,0,3,1,2,1,3,1,0
3846,0,3,0,3,2,2,1,3,1,0
3847,0,3,0,3,1,0,0,0,1,1
3848,2,3,0,3,1,2,1,3,1,0
3849,0,3,0,2,1,1,1,3,2,0
3850,2,3,0,3,1,1,1,3,2,0
3851,0,3,0,3,1,2,1,3,1,0
3852,0,3,0,3,1,2,1,3,1,1
3853,0,2,1,3,1,0,0,0,0,0
3854,0,3,0,2,3,2,1,3,1,1
3855,0,3,0,2,2,2,1,3,1,2
3856,2,3,0,3,3,2,1,3,0,1
3857,2,3,0,3,2,2,1,3,1,2
3858,0,3,0,3,3,2,1,2,0,1
3859,2,3,0,3,3,0,0,0,0,0
3860,0,2,3,3,2,1,1,3,2,1
3861,0,3,0,2,2,2,1,2,1,1
3862,1,3,0,2,2,2,1,3,1,1
3863,0,3,0,3,1,2,1,2,0,1
3864,0,3,0,3,2,1,1,3,1,1
3865,0,3,0,3,2,2,1,3,0,1
3866,0,2,1,3,1,0,0,0,1,2
3867,1,3,0,3,2,1,1,3,2,2
3868,2,2,1,3,3,0,0,0,1,2
3869,2,3,0,2,3,2,1,3,1,1
3870,2,2,3,2,2,0,0,0,1,1
3871,0,3,0,3,3,2,1,1,1,2
3872,0,3,0,3,3,0,0,0,1,2
3873,2,1,2,3,2,0,0,0,1,2
3874,2,3,0,2,2,2,1,2,1,1
3875,0,3,0,3,3,0,0,0,1,2
3876,0,3,0,3,3,0,0,0,1,1
3877,0,3,0,3,3,0,0,0,2,2
3878,0,3,0,3,3,0,0,0,1,2
3879,2,3,0,3,3,2,1,1,1,2
3880,2,3,0,3,3,0,0,0,1,0
3881,2,3,0,3,3,2,1,2,1,2
3882,0,3,0,3,3,0,0,0,1,1
3883,0,3,0,3,3,2,1,2,1,2
3884,0,3,0,3,3,2,1,1,1,2
3885,2,3,0,3,3,0,0,0,1,2
3886,2,3,0,3,3,2,1,1,1,1
3887,2,3,0,3,3,2,1,1,1,2
3888,0,3,0,3,2,0,0,0,1,2
3889,2,3,0,2,3,2,1,1,1,2
3890,0,3,0,3,3,2,1,1,1,1
3891,2,3,0,3,3,0,0,0,1,2
3892,2,3,0,3,3,0,0,0,1,1
3893,2,3,0,3,3,2,1,1,1,2
3894,0,3,0,3,3,2,1,2,1,2
3895,0,3,0,3,3,3,2,1,1,2
3896,0,3,0,3,3,0,0,0,1,2
3897,2,3,0,3,2,0,0,0,1,2
3898,2,3,0,3,3,2,1,2,1,2
3899,2,3,0,3,3,0,0,0,2,2
3900,0,3,0,3,3,0,0,0,2,2
3901,2,3,0,3,3,3,2,1,1,2
3902,2,2,1,2,2,0,0,0,1,2
3903,2,3,0,3,2,2,1,1,2,1
3904,0,3,0,3,2,0,0,0,1,2
3905,2,3,0,3,3,2,1,2,1,2
3906,2,3,0,3,2,0,0,0,1,2
3907,2,3,0,3,2,2,1,3,2,2
3908,2,3,0,3,3,2,1,3,2,2
3909,0,3,0,2,2,2,1,1,2,2
3910,2,3,0,3,3,0,0,0,1,2
3911,2,3,0,3,3,0,0,0,1,2
3912,0,3,0,3,3,3,2,1,1,2
3913,0,3,0,3,3,0,0,0,1,1
3914,0,1,1,2,2,2,1,1,1,2
3915,2,2,1,3,3,2,1,1,2,2
3916,2,3,0,3,3,0,0,0,2,2
3917,0,3,0,3,3,0,0,0,2,1
3918,2,1,2,3,3,3,2,1,2,2
3919,2,3,0,3,3,2,1,3,2,2
3920,0,3,0,3,3,0,0,0,2,2
3921,2,1,1,3,3,2,1,1,1,1
3922,2,3,0,3,3,2,1,3,2,2
3923,0,3,0,3,2,0,0,0,0,0
3924,0,3,0,3,2,2,1,2,0,1
3925,0,3,0,3,2,1,1,1,1,0
3926,0,3,0,3,2,3,1,2,2,0
3927,0,3,0,3,1,0,0,0,2,0
3928,2,3,0,3,2,0,0,0,0,0
3929,0,3,0,3,2,1,1,2,2,2
3930,0,3,0,3,1,3,1,2,1,0
3931,0,3,0,3,3,0,0,0,0,0
3932,0,3,0,3,2,1,1,1,0,0
3933,0,2,2,3,1,0,0,0,0,0
3934,0,3,0,2,2,2,1,2,0,0
3935,0,3,0,3,3,1,1,2,0,0
3936,0,2,1,3,2,2,1,3,0,0
3937,0,3,0,3,2,2,1,2,0,0
3938,0,1,2,3,2,1,1,2,2,0
3939,0,3,0,3,3,0,0,0,0,0
3940,0,3,0,3,2,3,1,3,2,0
3941,0,3,0,3,3,0,0,0,0,0
3942,0,3,0,3,2,2,1,2,0,0
3943,0,3,0,3,3,0,0,0,0,0
3944,2,2,2,3,2,3,1,3,0,0
3945,0,2,2,3,2,2,1,3,0,0
3946,0,3,0,3,2,2,1,3,0,1
3947,0,1,2,3,2,3,2,3,0,0
3948,0,3,0,3,2,1,1,2,1,1
3949,0,3,0,3,2,0,0,0,0,0
3950,0,3,0,3,3,0,0,0,0,0
3951,0,3,0,3,2,1,1,3,2,0
3952,0,3,0,3,2,1,1,1,1,0
3953,0,3,0,3,2,2,1,3,0,0
3954,2,3,0,3,2,2,1,2,0,1
3955,0,2,2,3,2,1,1,2,1,1
3956,2,3,0,3,2,0,0,0,0,0
3957,0,1,2,3,2,3,1,1,2,0
3958,0,3,0,3,2,0,0,0,0,0
3959,0,3,0,3,2,0,0,0,0,0
3960,0,2,2,3,2,2,1,2,0,1
3961,0,3,0,3,2,0,0,0,1,0
3962,0,3,0,3,2,0,0,0,2,0
3963,0,3,0,2,2,1,1,2,2,0
3964,0,3,0,3,2,0,0,0,2,0
3965,0,3,0,3,2,3,1,2,0,1
3966,1,3,0,1,2,2,1,2,1,2
3967,1,3,0,1,1,3,2,1,0,1
3968,1,3,0,3,2,2,1,2,0,1
3969,1,2,3,3,2,2,1,3,0,2
3970,0,2,3,3,2,2,1,3,0,1
3971,0,2,2,2,2,2,1,2,1,1
3972,0,2,3,3,2,2,1,2,0,1
3973,1,2,3,2,1,0,0,0,0,1
3974,0,3,0,3,2,1,1,2,1,2
3975,0,3,0,2,2,2,1,2,1,1
3976,1,2,3,2,2,2,1,3,0,2
3977,0,2,3,2,2,2,1,3,0,2
3978,1,3,0,2,2,2,1,2,0,1
3979,0,3,0,2,2,2,1,2,0,1
3980,0,2,3,3,3,0,0,0,0,1
3981,1,3,0,3,2,0,0,0,0,1
3982,0,3,0,3,2,0,0,0,0,1
3983,1,3,0,2,1,0,0,0,0,1
3984,1,3,0,2,2,2,1,3,0,1
3985,1,2,2,2,2,2,1,3,0,1
3986,0,3,0,2,2,2,1,2,0,1
3987,0,2,3,2,1,1,1,3,0,1
3988,1,3,0,3,2,3,2,1,0,0
3989,0,3,0,3,2,1,1,3,1,1
3990,0,3,0,3,2,2,1,3,0,1
3991,0,3,0,2,2,0,0,0,0,0
3992,0,3,0,2,2,2,1,2,1,2
3993,1,2,3,3,2,2,1,3,0,2
3994,1,3,0,2,2,2,1,3,0,2
3995,1,3,0,2,1,2,1,2,0,1
3996,1,3,0,2,1,0,0,0,0,1
3997,0,3,0,3,2,0,0,0,0,1
3998,0,3,0,2,1,0,0,0,0,1
3999,1,2,3,3,2,2,1,3,0,2
4000,1,2,3,2,2,1,1,3,0,2
4001,0,2,3,3,2,3,2,1,0,1
4002,0,3,0,3,3,2,1,3,1,2
4003,0,3,0,3,3,3,2,3,0,1
4004,1,3,0,3,2,0,0,0,1,0
4005,0,3,0,2,1,3,2,2,0,1
4006,1,2,3,3,3,2,1,2,0,1
4007,1,2,3,3,2,2,1,2,0,1
4008,1,2,3,3,2,2,1,2,0,1
4009,1,2,2,3,2,2,1,3,0,2
4010,0,3,0,3,3,2,1,2,0,2
4011,0,3,0,3,2,2,1,2,0,1
4012,0,3,0,3,2,2,1,2,0,1
4013,1,3,0,3,3,2,1,3,0,2
4014,2,3,0,3,2,0,0,0,0,1
4015,0,3,0,3,2,2,1,3,0,1
4016,0,3,0,3,2,0,0,0,0,1
4017,0,3,0,3,2,0,0,0,0,1
4018,1,3,0,3,2,2,1,2,0,2
4019,0,3,0,2,3,2,1,3,0,2
4020,0,3,0,3,3,2,1,3,0,2
4021,0,3,0,3,3,2,1,3,0,2
4022,0,3,0,2,1,2,1,2,0,1
4023,0,3,0,3,1,0,0,0,0,1
4024,0,3,0,2,3,2,1,3,0,0
4025,0,3,0,2,3,2,1,3,1,1
4026,0,3,0,2,2,0,0,0,1,0
4027,0,3,0,1,2,2,1,3,0,0
4028,0,3,0,1,2,0,0,0,0,0
4029,0,3,0,1,2,0,0,0,0,0
4030,0,3,0,2,2,0,0,0,1,0
4031,0,3,0,2,3,0,0,0,1,0
4032,0,3,0,2,2,2,1,2,0,0
4033,0,3,0,2,3,1,1,3,1,1
4034,0,3,0,2,3,2,1,2,1,1
4035,0,3,0,1,2,1,1,2,1,1
4036,0,3,0,3,2,2,1,3,0,1
4037,2,3,0,3,2,2,1,3,0,2
4038,0,3,0,1,2,1,1,3,1,1
4039,0,3,0,1,2,2,1,2,1,0
4040,0,3,0,2,2,2,1,1,0,0
4041,0,3,0,1,2,2,1,2,0,0
4042,0,3,0,1,2,2,1,2,0,0
4043,0,3,0,1,2,2,1,2,0,0
4044,0,3,0,2,2,1,1,2,1,0
4045,0,3,0,1,2,2,1,1,1,1
4046,0,3,0,1,2,2,1,2,0,0
4047,0,3,0,1,2,0,0,0,1,1
4048,0,3,0,1,2,1,1,2,1,0
4049,0,3,0,1,2,2,1,2,0,0
4050,0,3,0,1,2,2,1,2,0,1
4051,0,3,0,1,2,1,1,2,0,1
4052,0,2,2,1,2,2,1,2,1,0
4053,0,3,0,1,2,2,1,3,0,1
4054,0,3,0,1,2,2,1,2,0,1
4055,0,3,0,1,2,0,0,0,0,1
4056,2,3,0,2,0,2,1,2,1,1
4057,0,3,0,2,3,2,1,2,0,1
4058,0,3,0,2,3,1,1,2,0,0
4059,0,3,0,1,2,2,1,3,0,1
4060,0,3,0,2,3,2,1,3,0,0
4061,0,3,0,2,3,2,1,2,0,1
4062,0,3,0,1,2,2,1,2,0,1
4063,2,3,0,2,2,1,1,3,0,1
4064,0,3,0,1,2,0,0,0,1,1
4065,0,3,0,2,3,2,1,2,0,1
4066,2,3,0,3,2,2,1,2,0,0
4067,0,3,0,2,2,2,1,2,0,1
4068,0,3,0,1,2,2,1,2,1,1
4069,0,3,0,1,2,0,0,0,1,1
4070,0,3,0,2,2,2,1,2,1,0
4071,0,3,0,1,2,2,1,2,0,0
4072,0,3,0,2,3,2,1,2,0,1
4073,0,3,0,1,2,2,1,2,0,1
4074,0,3,0,1,2,2,1,1,1,0
4075,0,3,0,2,2,2,1,3,1,0
4076,0,3,0,1,2,2,1,2,1,0
4077,0,3,0,3,0,0,0,0,1,1
4078,0,2,3,2,3,3,2,3,1,2
4079,0,3,0,2,2,3,2,3,1,1
4080,0,3,0,3,3,2,1,3,1,1
4081,0,2,2,3,2,0,0,0,1,1
4082,0,3,0,3,2,1,1,3,0,1
4083,0,3,0,2,2,0,0,0,0,1
4084,1,3,0,2,3,0,0,0,1,1
4085,2,3,0,3,2,2,1,3,1,1
4086,0,1,2,2,0,0,0,0,0,2
4087,1,2,3,2,3,0,0,0,1,1
4088,0,3,0,2,3,1,1,3,1,2
4089,1,2,2,2,2,2,1,3,1,1
4090,1,1,2,1,2,2,1,3,0,0
4091,0,3,0,2,3,0,0,0,1,1
4092,1,3,0,3,1,2,1,2,1,2
4093,1,1,3,3,3,2,1,3,1,2
4094,1,3,0,2,3,0,0,0,0,1
4095,1,3,0,2,3,0,0,0,0,1
4096,1,3,0,1,3,2,1,2,0,2
4097,1,3,0,2,2,1,1,3,2,2
